year,territory,territory_order,territory_type,main_use_destination,num_premises
2019,la Vila de Gràcia,31,Neighbourhood,Housing,30748.0
2019,el Camp d'en Grassot i Gràcia Nova,32,Neighbourhood,Tourism and hospitality,276.0
2019,la Sagrada Família,6,Neighbourhood,Commerce,2988.0
2019,la Clota,42,Neighbourhood,Religious,3.0
2019,"Sant Pere, Santa Caterina i la Ribera",4,Neighbourhood,Warehouse,1392.0
2019,Navas,63,Neighbourhood,Education and culture,57.0
2019,la Font d'en Fargues,36,Neighbourhood,Other,1.0
2019,Sants-Montjuïc,3,District,Housing,87093.0
2019,el Clot,65,Neighbourhood,Industry,18.0
2019,la Font de la Guatlla,14,Neighbourhood,Offices,61.0
2019,la Font d'en Fargues,36,Neighbourhood,Housing,5329.0
2019,Sant Martí,10,District,Offices,3013.0
2019,el Guinardó,35,Neighbourhood,Sports,38.0
2019,el Camp d'en Grassot i Gràcia Nova,32,Neighbourhood,Sports,30.0
2019,Montbau,40,Neighbourhood,Public administration,8.0
2019,el Clot,65,Neighbourhood,Other,1.0
2019,Horta,43,Neighbourhood,Offices,106.0
2019,Navas,63,Neighbourhood,Religious,7.0
2019,l'Antiga Esquerra de l'Eixample,8,Neighbourhood,Offices,2046.0
2019,el Fort Pienc,5,Neighbourhood,Parking,7538.0
2019,Sants-Badal,17,Neighbourhood,Industry,73.0
2019,l'Antiga Esquerra de l'Eixample,8,Neighbourhood,Commerce,3676.0
2019,la Prosperitat,52,Neighbourhood,Warehouse,550.0
2019,Verdun,51,Neighbourhood,Warehouse,197.0
2019,Sant Antoni,10,Neighbourhood,Offices,858.0
2019,Sant Gervasi- Galvany,26,Neighbourhood,Public administration,21.0
2019,el Putxet i el Farró,27,Neighbourhood,Entertainment,36.0
2019,Sant Gervasi- la Bonanova,25,Neighbourhood,Housing,12622.0
2019,la Clota,42,Neighbourhood,Healthcare,2.0
2019,Sarrià,23,Neighbourhood,Industry,33.0
2019,Montbau,40,Neighbourhood,Healthcare,104.0
2019,Provençals del Poblenou,71,Neighbourhood,Parking,5739.0
2019,Sant Martí,10,District,Commerce,10676.0
2019,el Camp de l'Arpa del Clot,64,Neighbourhood,Warehouse,1238.0
2019,la Marina del Prat Vermell,12,Neighbourhood,Tourism and hospitality,20.0
2019,el Poble Sec,11,Neighbourhood,Industry,38.0
2019,Provençals del Poblenou,71,Neighbourhood,Warehouse,817.0
2019,Diagonal Mar i el Front Marítim del Poblenou,69,Neighbourhood,Religious,8.0
2019,la Trinitat Vella,57,Neighbourhood,Housing,4194.0
2019,el Putxet i el Farró,27,Neighbourhood,Sports,60.0
2019,Diagonal Mar i el Front Marítim del Poblenou,69,Neighbourhood,Sports,12.0
2019,Navas,63,Neighbourhood,Tourism and hospitality,55.0
2019,el Coll,29,Neighbourhood,Sports,9.0
2019,Sants-Montjuïc,3,District,Education and culture,699.0
2019,la Nova Esquerra de l'Eixample,9,Neighbourhood,Religious,41.0
2019,Porta,45,Neighbourhood,Commerce,1178.0
2019,el Poble Sec,11,Neighbourhood,Healthcare,54.0
2019,Hostafrancs,15,Neighbourhood,Healthcare,13.0
2019,la Font de la Guatlla,14,Neighbourhood,Housing,4909.0
2019,Sarrià-Sant Gervasi,5,District,Public administration,60.0
2019,Sant Genís dels Agudells,39,Neighbourhood,Warehouse,152.0
2019,Sant Genís dels Agudells,39,Neighbourhood,Sports,13.0
2019,Les Corts,4,District,Other,40.0
2019,la Trinitat Vella,57,Neighbourhood,Commerce,447.0
2019,"Sant Pere, Santa Caterina i la Ribera",4,Neighbourhood,Sports,12.0
2019,les Tres Torres,24,Neighbourhood,Public administration,1.0
2019,la Vall d'Hebron,41,Neighbourhood,Commerce,147.0
2019,la Marina de Port,13,Neighbourhood,Unbuilt land,12.0
2019,la Vila Olímpica del Poblenou,67,Neighbourhood,Housing,4653.0
2019,"Vallvidrera, el Tibidabo i les Planes",22,Neighbourhood,Other,64.0
2019,el Camp de l'Arpa del Clot,64,Neighbourhood,Parking,7323.0
2019,el Bon Pastor,59,Neighbourhood,Public administration,1.0
2019,el Besòs i el Maresme,70,Neighbourhood,Commerce,704.0
2019,la Vila de Gràcia,31,Neighbourhood,Education and culture,213.0
2019,la Teixonera,38,Neighbourhood,Tourism and hospitality,18.0
2019,Sant Gervasi- la Bonanova,25,Neighbourhood,Other,29.0
2019,el Poble Sec,11,Neighbourhood,Commerce,2333.0
2019,el Bon Pastor,59,Neighbourhood,Commerce,813.0
2019,la Maternitat i Sant Ramon,20,Neighbourhood,Education and culture,333.0
2019,Vallbona,56,Neighbourhood,Warehouse,244.0
2019,Sant Antoni,10,Neighbourhood,Warehouse,2226.0
2019,Sants-Montjuïc,3,District,Parking,40824.0
2019,Ciutat Vella,1,District,Sports,63.0
2019,el Carmel,37,Neighbourhood,Offices,111.0
2019,el Turó de la Peira,46,Neighbourhood,Housing,6956.0
2019,Sants-Montjuïc,3,District,Tourism and hospitality,1984.0
2019,la Teixonera,38,Neighbourhood,Education and culture,20.0
2019,la Sagrada Família,6,Neighbourhood,Industry,27.0
2019,l'Antiga Esquerra de l'Eixample,8,Neighbourhood,Warehouse,3201.0
2019,el Camp d'en Grassot i Gràcia Nova,32,Neighbourhood,Religious,31.0
2019,la Vall d'Hebron,41,Neighbourhood,Healthcare,11.0
2019,el Parc i la Llacuna del Poblenou,66,Neighbourhood,Industry,1270.0
2019,Sant Andreu,60,Neighbourhood,Tourism and hospitality,103.0
2019,Les Corts,4,District,Industry,106.0
2019,el Camp de l'Arpa del Clot,64,Neighbourhood,Religious,15.0
2019,Horta-Guinardó,7,District,Offices,796.0
2019,L'Eixample,2,District,Unbuilt land,8.0
2019,la Font d'en Fargues,36,Neighbourhood,Public administration,2.0
2019,Barcelona,1,Municipality,Sports,3033.0
2019,Vallbona,56,Neighbourhood,Education and culture,6.0
2019,Sants,18,Neighbourhood,Industry,78.0
2019,Sants-Badal,17,Neighbourhood,Warehouse,1039.0
2019,la Dreta de l'Eixample,7,Neighbourhood,Housing,25215.0
2019,Vilapicina i la Torre Llobeta,44,Neighbourhood,Healthcare,31.0
2019,el Guinardó,35,Neighbourhood,Tourism and hospitality,204.0
2019,la Vall d'Hebron,41,Neighbourhood,Religious,49.0
2019,Sants-Montjuïc,3,District,Public administration,180.0
2019,la Verneda i la Pau,73,Neighbourhood,Other,2.0
2019,Sarrià-Sant Gervasi,5,District,Entertainment,126.0
2019,la Teixonera,38,Neighbourhood,Sports,3.0
2019,el Raval,1,Neighbourhood,Tourism and hospitality,1085.0
2019,la Font de la Guatlla,14,Neighbourhood,Tourism and hospitality,196.0
2019,el Fort Pienc,5,Neighbourhood,Tourism and hospitality,543.0
2019,la Guineueta,48,Neighbourhood,Commerce,683.0
2019,el Coll,29,Neighbourhood,Parking,1746.0
2019,el Coll,29,Neighbourhood,Tourism and hospitality,47.0
2019,Sant Antoni,10,Neighbourhood,Entertainment,39.0
2019,la Guineueta,48,Neighbourhood,Healthcare,37.0
2019,Montbau,40,Neighbourhood,Warehouse,160.0
2019,Pedralbes,21,Neighbourhood,Religious,35.0
2019,el Poble Sec,11,Neighbourhood,Unbuilt land,1.0
2019,Sant Martí de Provençals,72,Neighbourhood,Public administration,7.0
2019,el Poble Sec,11,Neighbourhood,Sports,140.0
2019,Sant Gervasi- la Bonanova,25,Neighbourhood,Warehouse,1670.0
2019,Ciutat Meridiana,55,Neighbourhood,Housing,3957.0
2019,el Congrés i els Indians,62,Neighbourhood,Public administration,3.0
2019,Pedralbes,21,Neighbourhood,Industry,19.0
2019,Sarrià-Sant Gervasi,5,District,Religious,490.0
2019,la Trinitat Vella,57,Neighbourhood,Religious,10.0
2019,la Maternitat i Sant Ramon,20,Neighbourhood,Housing,11654.0
2019,la Font d'en Fargues,36,Neighbourhood,Healthcare,27.0
2019,Diagonal Mar i el Front Marítim del Poblenou,69,Neighbourhood,Housing,6298.0
2019,la Marina del Prat Vermell,12,Neighbourhood,Unbuilt land,1.0
2019,Sant Andreu,9,District,Education and culture,625.0
2019,Sant Gervasi- la Bonanova,25,Neighbourhood,Parking,9443.0
2019,Ciutat Meridiana,55,Neighbourhood,Education and culture,31.0
2019,Sants-Montjuïc,3,District,Religious,97.0
2019,el Raval,1,Neighbourhood,Warehouse,1204.0
2019,el Besòs i el Maresme,70,Neighbourhood,Religious,11.0
2019,Vilapicina i la Torre Llobeta,44,Neighbourhood,Tourism and hospitality,44.0
2019,la Sagrera,61,Neighbourhood,Commerce,1394.0
2019,el Bon Pastor,59,Neighbourhood,Parking,2511.0
2019,la Salut,30,Neighbourhood,Offices,150.0
2019,la Dreta de l'Eixample,7,Neighbourhood,Offices,5804.0
2019,les Tres Torres,24,Neighbourhood,Education and culture,70.0
2019,Sants-Badal,17,Neighbourhood,Sports,14.0
2019,la Vila de Gràcia,31,Neighbourhood,Commerce,4617.0
2019,la Sagrada Família,6,Neighbourhood,Entertainment,36.0
2019,Sants-Badal,17,Neighbourhood,Other,1.0
2019,la Prosperitat,52,Neighbourhood,Sports,20.0
2019,el Barri Gòtic,2,Neighbourhood,Unbuilt land,1.0
2019,la Trinitat Nova,53,Neighbourhood,Commerce,212.0
2019,el Barri Gòtic,2,Neighbourhood,Entertainment,15.0
2019,L'Eixample,2,District,Warehouse,12709.0
2019,la Guineueta,48,Neighbourhood,Offices,42.0
2019,Sants,18,Neighbourhood,Religious,19.0
2019,Diagonal Mar i el Front Marítim del Poblenou,69,Neighbourhood,Other,7.0
2019,Sant Martí,10,District,Public administration,72.0
2019,la Marina del Prat Vermell,12,Neighbourhood,Commerce,828.0
2019,Sant Martí de Provençals,72,Neighbourhood,Industry,8.0
2019,la Trinitat Vella,57,Neighbourhood,Tourism and hospitality,15.0
2019,Les Corts,4,District,Tourism and hospitality,814.0
2019,Nou Barris,8,District,Sports,136.0
2019,la Bordeta,16,Neighbourhood,Unbuilt land,1.0
2019,Ciutat Vella,1,District,Tourism and hospitality,3006.0
2019,Sant Genís dels Agudells,39,Neighbourhood,Tourism and hospitality,10.0
2019,Ciutat Vella,1,District,Unbuilt land,2.0
2019,Ciutat Meridiana,55,Neighbourhood,Religious,8.0
2019,Vilapicina i la Torre Llobeta,44,Neighbourhood,Parking,5064.0
2019,Ciutat Vella,1,District,Commerce,7181.0
2019,Baró de Viver,58,Neighbourhood,Public administration,3.0
2019,Torre Baró,54,Neighbourhood,Religious,1.0
2019,les Tres Torres,24,Neighbourhood,Warehouse,1405.0
2019,Horta-Guinardó,7,District,Healthcare,623.0
2019,la Bordeta,16,Neighbourhood,Industry,81.0
2019,Navas,63,Neighbourhood,Sports,6.0
2019,el Guinardó,35,Neighbourhood,Healthcare,205.0
2019,Les Corts,4,District,Parking,31933.0
2019,el Carmel,37,Neighbourhood,Unbuilt land,1.0
2019,la Sagrera,61,Neighbourhood,Sports,28.0
2019,el Clot,65,Neighbourhood,Public administration,7.0
2019,el Turó de la Peira,46,Neighbourhood,Warehouse,325.0
2019,el Besòs i el Maresme,70,Neighbourhood,Healthcare,16.0
2019,Sant Martí,10,District,Unbuilt land,2.0
2019,Provençals del Poblenou,71,Neighbourhood,Sports,4.0
2019,el Coll,29,Neighbourhood,Commerce,286.0
2019,Torre Baró,54,Neighbourhood,Unbuilt land,2.0
2019,Ciutat Vella,1,District,Public administration,324.0
2019,la Sagrera,61,Neighbourhood,Other,1.0
2019,la Sagrera,61,Neighbourhood,Offices,372.0
2019,Hostafrancs,15,Neighbourhood,Housing,8005.0
2019,la Vila de Gràcia,31,Neighbourhood,Industry,9.0
2019,Gràcia,6,District,Other,14.0
2019,la Marina de Port,13,Neighbourhood,Warehouse,1146.0
2019,Hostafrancs,15,Neighbourhood,Education and culture,109.0
2019,la Prosperitat,52,Neighbourhood,Offices,51.0
2019,el Putxet i el Farró,27,Neighbourhood,Education and culture,162.0
2019,Horta-Guinardó,7,District,Public administration,45.0
2019,L'Eixample,2,District,Commerce,19405.0
2019,el Putxet i el Farró,27,Neighbourhood,Commerce,1579.0
2019,Vilapicina i la Torre Llobeta,44,Neighbourhood,Entertainment,5.0
2019,la Salut,30,Neighbourhood,Entertainment,3.0
2019,Can Peguera,47,Neighbourhood,Housing,1047.0
2019,la Prosperitat,52,Neighbourhood,Industry,2.0
2019,Sant Martí,10,District,Education and culture,621.0
2019,Gràcia,6,District,Public administration,111.0
2019,la Guineueta,48,Neighbourhood,Housing,6801.0
2019,la Prosperitat,52,Neighbourhood,Religious,5.0
2019,el Congrés i els Indians,62,Neighbourhood,Industry,3.0
2019,L'Eixample,2,District,Parking,64568.0
2019,Baró de Viver,58,Neighbourhood,Parking,561.0
2019,Porta,45,Neighbourhood,Public administration,16.0
2019,la Salut,30,Neighbourhood,Sports,36.0
2019,la Dreta de l'Eixample,7,Neighbourhood,Sports,53.0
2019,la Font d'en Fargues,36,Neighbourhood,Commerce,191.0
2019,el Camp de l'Arpa del Clot,64,Neighbourhood,Other,1.0
2019,el Raval,1,Neighbourhood,Industry,12.0
2019,la Salut,30,Neighbourhood,Public administration,11.0
2019,la Clota,42,Neighbourhood,Industry,20.0
2019,la Marina del Prat Vermell,12,Neighbourhood,Healthcare,228.0
2019,la Trinitat Nova,53,Neighbourhood,Parking,693.0
2019,Provençals del Poblenou,71,Neighbourhood,Housing,9194.0
2019,Navas,63,Neighbourhood,Public administration,6.0
2019,Diagonal Mar i el Front Marítim del Poblenou,69,Neighbourhood,Parking,6176.0
2019,el Fort Pienc,5,Neighbourhood,Commerce,1276.0
2019,L'Eixample,2,District,Tourism and hospitality,8111.0
2019,Navas,63,Neighbourhood,Healthcare,13.0
2019,el Turó de la Peira,46,Neighbourhood,Tourism and hospitality,10.0
2019,la Sagrada Família,6,Neighbourhood,Sports,27.0
2019,Vallbona,56,Neighbourhood,Parking,308.0
2019,el Barri Gòtic,2,Neighbourhood,Religious,71.0
2019,Horta-Guinardó,7,District,Education and culture,887.0
2019,la Marina de Port,13,Neighbourhood,Sports,41.0
2019,la Dreta de l'Eixample,7,Neighbourhood,Public administration,272.0
2019,Sant Genís dels Agudells,39,Neighbourhood,Education and culture,49.0
2019,les Roquetes,50,Neighbourhood,Parking,1885.0
2019,Sant Gervasi- Galvany,26,Neighbourhood,Offices,3534.0
2019,Sant Gervasi- Galvany,26,Neighbourhood,Education and culture,253.0
2019,Sant Martí,10,District,Warehouse,11075.0
2019,Sants-Montjuïc,3,District,Other,44.0
2019,la Marina del Prat Vermell,12,Neighbourhood,Warehouse,739.0
2019,el Parc i la Llacuna del Poblenou,66,Neighbourhood,Healthcare,39.0
2019,Diagonal Mar i el Front Marítim del Poblenou,69,Neighbourhood,Public administration,4.0
2019,Can Baró,34,Neighbourhood,Offices,41.0
2019,Montbau,40,Neighbourhood,Housing,2562.0
2019,el Putxet i el Farró,27,Neighbourhood,Healthcare,130.0
2019,les Tres Torres,24,Neighbourhood,Religious,44.0
2019,Vallcarca i els Penitents,28,Neighbourhood,Warehouse,875.0
2019,la Nova Esquerra de l'Eixample,9,Neighbourhood,Warehouse,2369.0
2019,el Putxet i el Farró,27,Neighbourhood,Other,1.0
2019,el Fort Pienc,5,Neighbourhood,Sports,27.0
2019,Baró de Viver,58,Neighbourhood,Commerce,100.0
2019,Vilapicina i la Torre Llobeta,44,Neighbourhood,Public administration,13.0
2019,el Barri Gòtic,2,Neighbourhood,Healthcare,35.0
2019,Horta,43,Neighbourhood,Unbuilt land,2.0
2019,Sant Andreu,9,District,Public administration,59.0
2019,"Vallvidrera, el Tibidabo i les Planes",22,Neighbourhood,Sports,118.0
2019,Canyelles,49,Neighbourhood,Parking,321.0
2019,la Barceloneta,3,Neighbourhood,Sports,10.0
2019,el Coll,29,Neighbourhood,Warehouse,370.0
2019,Sants,18,Neighbourhood,Sports,29.0
2019,"Vallvidrera, el Tibidabo i les Planes",22,Neighbourhood,Offices,16.0
2019,la Teixonera,38,Neighbourhood,Religious,6.0
2019,el Raval,1,Neighbourhood,Public administration,49.0
2019,"Vallvidrera, el Tibidabo i les Planes",22,Neighbourhood,Tourism and hospitality,54.0
2019,el Bon Pastor,59,Neighbourhood,Unbuilt land,9.0
2019,Verdun,51,Neighbourhood,Parking,1656.0
2019,Porta,45,Neighbourhood,Housing,11488.0
2019,la Sagrera,61,Neighbourhood,Parking,7387.0
2019,la Trinitat Vella,57,Neighbourhood,Healthcare,7.0
2019,Can Baró,34,Neighbourhood,Warehouse,433.0
2019,Sants,18,Neighbourhood,Entertainment,18.0
2019,la Nova Esquerra de l'Eixample,9,Neighbourhood,Parking,18031.0
2019,la Trinitat Nova,53,Neighbourhood,Warehouse,71.0
2019,el Poblenou,68,Neighbourhood,Education and culture,81.0
2019,la Barceloneta,3,Neighbourhood,Offices,102.0
2019,Sant Antoni,10,Neighbourhood,Sports,34.0
2019,Sarrià,23,Neighbourhood,Other,33.0
2019,el Carmel,37,Neighbourhood,Tourism and hospitality,49.0
2019,la Maternitat i Sant Ramon,20,Neighbourhood,Entertainment,1.0
2019,la Vila de Gràcia,31,Neighbourhood,Tourism and hospitality,1327.0
2019,Barcelona,1,Municipality,Education and culture,8063.0
2019,el Raval,1,Neighbourhood,Education and culture,248.0
2019,el Barri Gòtic,2,Neighbourhood,Public administration,145.0
2019,la Sagrada Família,6,Neighbourhood,Healthcare,91.0
2019,el Camp d'en Grassot i Gràcia Nova,32,Neighbourhood,Other,1.0
2019,el Coll,29,Neighbourhood,Healthcare,5.0
2019,Sant Andreu,9,District,Entertainment,30.0
2019,Diagonal Mar i el Front Marítim del Poblenou,69,Neighbourhood,Tourism and hospitality,192.0
2019,Horta-Guinardó,7,District,Commerce,7912.0
2019,el Besòs i el Maresme,70,Neighbourhood,Entertainment,14.0
2019,l'Antiga Esquerra de l'Eixample,8,Neighbourhood,Public administration,156.0
2019,la Guineueta,48,Neighbourhood,Public administration,35.0
2019,les Roquetes,50,Neighbourhood,Industry,9.0
2019,la Vila de Gràcia,31,Neighbourhood,Religious,141.0
2019,Sarrià-Sant Gervasi,5,District,Parking,53759.0
2019,Can Baró,34,Neighbourhood,Industry,5.0
2019,la Vila de Gràcia,31,Neighbourhood,Parking,8268.0
2019,la Nova Esquerra de l'Eixample,9,Neighbourhood,Education and culture,215.0
2019,el Putxet i el Farró,27,Neighbourhood,Religious,41.0
2019,"Vallvidrera, el Tibidabo i les Planes",22,Neighbourhood,Entertainment,11.0
2019,el Poblenou,68,Neighbourhood,Other,128.0
2019,el Turó de la Peira,46,Neighbourhood,Religious,14.0
2019,Barcelona,1,Municipality,Healthcare,4599.0
2019,el Raval,1,Neighbourhood,Religious,68.0
2019,la Verneda i la Pau,73,Neighbourhood,Education and culture,76.0
2019,el Clot,65,Neighbourhood,Housing,12414.0
2019,la Dreta de l'Eixample,7,Neighbourhood,Other,9.0
2019,el Clot,65,Neighbourhood,Warehouse,742.0
2019,la Teixonera,38,Neighbourhood,Offices,39.0
2019,la Font de la Guatlla,14,Neighbourhood,Education and culture,47.0
2019,Baró de Viver,58,Neighbourhood,Offices,3.0
2019,el Congrés i els Indians,62,Neighbourhood,Housing,7031.0
2019,Sarrià,23,Neighbourhood,Religious,129.0
2019,les Roquetes,50,Neighbourhood,Offices,25.0
2019,el Carmel,37,Neighbourhood,Sports,22.0
2019,Pedralbes,21,Neighbourhood,Sports,183.0
2019,Provençals del Poblenou,71,Neighbourhood,Healthcare,11.0
2019,Pedralbes,21,Neighbourhood,Parking,4601.0
2019,el Parc i la Llacuna del Poblenou,66,Neighbourhood,Parking,5769.0
2019,la Marina de Port,13,Neighbourhood,Tourism and hospitality,25.0
2019,el Bon Pastor,59,Neighbourhood,Warehouse,686.0
2019,la Vila Olímpica del Poblenou,67,Neighbourhood,Tourism and hospitality,91.0
2019,la Marina de Port,13,Neighbourhood,Healthcare,29.0
2019,la Teixonera,38,Neighbourhood,Housing,5966.0
2019,Horta,43,Neighbourhood,Industry,33.0
2019,la Verneda i la Pau,73,Neighbourhood,Public administration,2.0
2019,Sant Andreu,60,Neighbourhood,Religious,44.0
2019,Ciutat Meridiana,55,Neighbourhood,Commerce,307.0
2019,el Fort Pienc,5,Neighbourhood,Housing,15136.0
2019,l'Antiga Esquerra de l'Eixample,8,Neighbourhood,Religious,52.0
2019,Sant Andreu,9,District,Healthcare,199.0
2019,el Besòs i el Maresme,70,Neighbourhood,Warehouse,476.0
2019,Gràcia,6,District,Parking,25933.0
2019,Verdun,51,Neighbourhood,Offices,30.0
2019,el Camp d'en Grassot i Gràcia Nova,32,Neighbourhood,Commerce,1737.0
2019,Sant Andreu,60,Neighbourhood,Parking,13875.0
2019,el Besòs i el Maresme,70,Neighbourhood,Sports,23.0
2019,L'Eixample,2,District,Offices,12230.0
2019,Nou Barris,8,District,Unbuilt land,4.0
2019,"Vallvidrera, el Tibidabo i les Planes",22,Neighbourhood,Parking,699.0
2019,el Parc i la Llacuna del Poblenou,66,Neighbourhood,Public administration,14.0
2019,el Coll,29,Neighbourhood,Religious,5.0
2019,Sant Gervasi- Galvany,26,Neighbourhood,Warehouse,2686.0
2019,Sant Antoni,10,Neighbourhood,Unbuilt land,5.0
2019,Vallcarca i els Penitents,28,Neighbourhood,Sports,82.0
2019,el Fort Pienc,5,Neighbourhood,Industry,7.0
2019,la Trinitat Vella,57,Neighbourhood,Parking,1424.0
2019,el Barri Gòtic,2,Neighbourhood,Commerce,2082.0
2019,la Bordeta,16,Neighbourhood,Commerce,822.0
2019,la Teixonera,38,Neighbourhood,Healthcare,8.0
2019,"Sant Pere, Santa Caterina i la Ribera",4,Neighbourhood,Entertainment,44.0
2019,Sant Andreu,9,District,Industry,1220.0
2019,el Carmel,37,Neighbourhood,Entertainment,7.0
2019,Diagonal Mar i el Front Marítim del Poblenou,69,Neighbourhood,Education and culture,13.0
2019,Gràcia,6,District,Offices,1827.0
2019,el Barri Gòtic,2,Neighbourhood,Other,1.0
2019,Baró de Viver,58,Neighbourhood,Industry,1.0
2019,la Barceloneta,3,Neighbourhood,Entertainment,1.0
2019,la Trinitat Nova,53,Neighbourhood,Other,1.0
2019,la Font d'en Fargues,36,Neighbourhood,Warehouse,723.0
2019,Sants-Montjuïc,3,District,Unbuilt land,16.0
2019,Gràcia,6,District,Housing,68837.0
2019,el Clot,65,Neighbourhood,Religious,3.0
2019,la Barceloneta,3,Neighbourhood,Warehouse,506.0
2019,el Fort Pienc,5,Neighbourhood,Education and culture,63.0
2019,la Maternitat i Sant Ramon,20,Neighbourhood,Unbuilt land,1.0
2019,la Sagrada Família,6,Neighbourhood,Warehouse,1551.0
2019,el Parc i la Llacuna del Poblenou,66,Neighbourhood,Sports,18.0
