district_code,longitude,staircase,number_type,building_entrance,street_type,street_number_start,street_number_end,district_name,neighbourhood_name,generalitat_register_number,floor,door,letter2,number_of_places,expedient_number,letter1,latitude,block,street_name,neighbourhood_code,id
02,"2,17594894486132",,1,,Carrer,467,,L'EIXAMPLE,la Sagrada Família,HUTB-004788,05,2,,5,02-2012-1796,,"41,405727113842",,PROVENÇA,06,2557
02,"2,17136693501906",,1,,Carrer,363,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004868,1,,,13,02-2012-1799,,"41,3988870484875",,VALENCIA,07,2558
02,"2,17136693501906",,1,,Carrer,363,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004869,2,,,13,02-2012-1800,,"41,3988870484875",,VALENCIA,07,2559
02,"2,17136693501906",,1,,Carrer,363,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004870,PR,,,13,02-2012-1801,,"41,3988870484875",,VALENCIA,07,2560
02,"2,17136693501906",,1,,Carrer,363,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004871,04,,,13,02-2012-1802,,"41,3988870484875",,VALENCIA,07,2561
02,"2,15816717050604",,1,,Carrer,119,,L'EIXAMPLE,l'Antiga Esquerra de l'Eixample,HUTB-004572,1,1,,7,02-2012-1803,,"41,3925337854587",,BALMES,08,2562
02,"2,15816717050604",,1,,Carrer,119,,L'EIXAMPLE,l'Antiga Esquerra de l'Eixample,HUTB-004573,2,1,,7,02-2012-1804,,"41,3925337854587",,BALMES,08,2563
02,"2,15816717050604",,1,,Carrer,119,,L'EIXAMPLE,l'Antiga Esquerra de l'Eixample,HUTB-004574,04,1,,7,02-2012-1805,,"41,3925337854587",,BALMES,08,2564
02,"2,18453472226128",,2,,Carrer,128,130,L'EIXAMPLE,el Fort Pienc,HUTB-004661,05,2,,6,02-2012-1806,,"41,3969231480924",,MARINA,05,2565
02,"2,15816717050604",,1,,Carrer,119,,L'EIXAMPLE,l'Antiga Esquerra de l'Eixample,HUTB-004575,3,1,,7,02-2012-1807,,"41,3925337854587",,BALMES,08,2566
02,"2,15816717050604",,1,,Carrer,119,,L'EIXAMPLE,l'Antiga Esquerra de l'Eixample,HUTB-004576,AT,,,4,02-2012-1808,,"41,3925337854587",,BALMES,08,2567
02,"2,17922292381216",,1,,Carrer,529,,L'EIXAMPLE,la Sagrada Família,HUTB-004789,PR,2,,9,02-2012-1809,,"41,4081418227978",,PROVENÇA,06,2568
02,"2,17666987339433",,1,,Carrer,415,,L'EIXAMPLE,la Sagrada Família,HUTB-004557,02,1,,4,02-2012-1810,,"41,4012996273946",,ARAGO,06,2569
02,"2,17530753058388",,2,,Carrer,424,,L'EIXAMPLE,el Fort Pienc,HUTB-004556,AT,3,,7,02-2012-1811,,"41,3998082643736",,ARAGO,05,2570
02,"2,17604020503863",,2,,Ronda,44,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004854,02,2,,14,02-2012-1813,,"41,3900249366482",,SANT PERE,07,2571
02,"2,15323999729955",,2,,Carrer,92,,L'EIXAMPLE,la Nova Esquerra de l'Eixample,HUTB-004558,EN,5,,8,02-2012-1815,,"41,383271027656",,ARAGO,09,2572
02,"2,16628504061129",,1,,Avinguda,347,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004596,01,1,,5,02-2012-1817,,"41,3979807539293",,DIAGONAL,07,2573
02,"2,17455699255584",,2,,Avinguda,36,,L'EIXAMPLE,la Sagrada Família,HUTB-004636,05,1,,5,02-2012-1818,,"41,4070533509306",,GAUDI,06,2574
02,"2,16844516157668",,2,,Carrer,268,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004599,1,2,,6,02-2012-1821,,"41,3913137045417",,DIPUTACIO,07,2575
02,"2,16844516157668",,2,,Carrer,268,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004600,1,1,,5,02-2012-1822,,"41,3913137045417",,DIPUTACIO,07,2576
02,"2,16844516157668",,2,,Carrer,268,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004601,1,3,,6,02-2012-1823,,"41,3913137045417",,DIPUTACIO,07,2577
02,"2,16844516157668",,2,,Carrer,268,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004602,1,4,,5,02-2012-1824,,"41,3913137045417",,DIPUTACIO,07,2578
02,"2,16844516157668",,2,,Carrer,268,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004603,2,1,,5,02-2012-1825,,"41,3913137045417",,DIPUTACIO,07,2579
02,"2,16844516157668",,2,,Carrer,268,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004604,2,2,,6,02-2012-1826,,"41,3913137045417",,DIPUTACIO,07,2580
02,"2,16844516157668",,2,,Carrer,268,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004605,2,3,,6,02-2012-1827,,"41,3913137045417",,DIPUTACIO,07,2581
02,"2,16844516157668",,2,,Carrer,268,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004598,2,4,,5,02-2012-1828,,"41,3913137045417",,DIPUTACIO,07,2582
02,"2,15576594027845",,1,,Carrer,175,,L'EIXAMPLE,l'Antiga Esquerra de l'Eixample,HUTB-004790,05,3,,11,02-2012-1829,,"41,3905489811453",,PROVENÇA,08,2583
02,"2,17262318548019",,1,,Carrer,229,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-012558,04,3,,6,02-2012-1837,,"41,40036549918",,NAPOLS,07,2584
02,"2,17262318548019",,1,,Carrer,229,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004740,03,3,,6,02-2012-1838,,"41,40036549918",,NAPOLS,07,2585
02,"2,16652986772578",,1,,Carrer,9,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004749,03,1,,26,02-2012-1839,,"41,3858539077149",,PELAI,07,2586
02,"2,15977855193688",A,1,,Carrer,207,,L'EIXAMPLE,l'Antiga Esquerra de l'Eixample,HUTB-004559,04,,,5,02-2012-1843,,"41,388530793678",,ARAGO,08,2587
02,"2,17457810950169",,2,,Avinguda,14,,L'EIXAMPLE,la Sagrada Família,HUTB-004638,03,2,,4,02-2012-1845,,"41,4054085469312",,GAUDI,06,2588
02,"2,17457810950169",,2,,Avinguda,14,,L'EIXAMPLE,la Sagrada Família,HUTB-004637,01,1,,5,02-2012-1847,,"41,4054085469312",,GAUDI,06,2589
02,"2,17457810950169",,2,,Avinguda,14,,L'EIXAMPLE,la Sagrada Família,HUTB-004639,EN,2,,4,02-2012-1848,,"41,4054085469312",,GAUDI,06,2590
02,"2,17457810950169",,2,,Avinguda,14,,L'EIXAMPLE,la Sagrada Família,HUTB-004640,PR,2,,4,02-2012-1850,,"41,4054085469312",,GAUDI,06,2591
02,"2,17457810950169",,2,,Avinguda,14,,L'EIXAMPLE,la Sagrada Família,HUTB-004641,01,2,,4,02-2012-1851,,"41,4054085469312",,GAUDI,06,2592
02,"2,17457810950169",,2,,Avinguda,14,,L'EIXAMPLE,la Sagrada Família,HUTB-004642,02,2,,4,02-2012-1852,,"41,4054085469312",,GAUDI,06,2593
02,"2,17649570691453",,2,,Carrer,434,,L'EIXAMPLE,la Sagrada Família,HUTB-004660,PR,2,,8,02-2012-1853,,"41,4041580514296",,MALLORCA,06,2594
02,"2,15094897564844",,2,,Carrer,198,,L'EIXAMPLE,la Nova Esquerra de l'Eixample,HUTB-004875,03,2,,4,02-2012-1857,,"41,3846093252952",,VILADOMAT,09,2595
02,"2,17936738812568",,1,,Carrer,497,,L'EIXAMPLE,la Sagrada Família,HUTB-004872,01,3,,6,02-2012-1858,,"41,4048848194372",,VALENCIA,06,2596
02,"2,160098626544",,1,,Carrer,39,,L'EIXAMPLE,l'Antiga Esquerra de l'Eixample,HUTB-012620,02,2B,,7,02-2012-1861,,"41,3876716976269",,ARIBAU,08,2597
02,"2,18052906487259",,1,,Carrer,57,,L'EIXAMPLE,el Fort Pienc,HUTB-004553,03,4,,3,02-2012-1862,,"41,3934758017347",,ALI BEI,05,2598
02,"2,16612781556205",,1,,Carrer,5,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004778,AT,,,8,02-2012-1870,,"41,385890132392",,PELAI,07,2599
02,"2,16018491650816",,1,,Rambla,101,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004584,3,1,,7,02-2012-1873,,"41,3932520610765",,CATALUNYA,07,2600
02,"2,17566122714792",,2,,Passatge,4,,L'EIXAMPLE,la Sagrada Família,HUTB-004619,3,4,,2,02-2012-1874,,"41,4024130360868",,FONT,06,2601
02,"2,1682120023399",,1,,Carrer,317,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004873,01,1,,5,02-2012-1876,,"41,3965219481369",,VALENCIA,07,2602
02,"2,1563460426571",,1,,Carrer,91,,L'EIXAMPLE,la Nova Esquerra de l'Eixample,HUTB-004589,1,2,,4,02-2012-1877,,"41,3836089977037",,COMTE D'URGELL,09,2603
02,"2,16291255318878",,2,,Carrer,42,,L'EIXAMPLE,Sant Antoni,HUTB-004587,01,2,,4,02-2012-1881,,"41,3772824784926",,COMTE BORRELL,10,2604
02,"2,15525881786804",,1,,Carrer,119,,L'EIXAMPLE,l'Antiga Esquerra de l'Eixample,HUTB-004738,03,2,,4,02-2012-1882,,"41,3896219001548",,MUNTANER,08,2605
02,"2,15588914845421",,1,,Carrer,87,,L'EIXAMPLE,Sant Antoni,HUTB-004580,01,2,,6,02-2012-1883,,"41,3788983822571",,CALABRIA,10,2606
02,"2,15464576233608",,1,,Carrer,165,,L'EIXAMPLE,la Nova Esquerra de l'Eixample,HUTB-004591,4,1,,10,02-2012-1884,,"41,3829043185129",,CONSELL DE CENT,09,2607
02,"2,18412087229264",,1,,Carrer,159,,L'EIXAMPLE,el Fort Pienc,HUTB-004563,AT,2,,2,02-2012-1886,,"41,3978463923341",,AUSIAS MARC,05,2608
02,"2,16490355382033",,2,,Carrer,108,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004794,4,1,,9,02-2012-1888,,"41,39624450323",,ROGER DE LLURIA,07,2609
02,"2,14826728244077",,1,,Carrer,63,,L'EIXAMPLE,la Nova Esquerra de l'Eixample,HUTB-004791,03,3,,4,02-2012-1889,,"41,3850084903987",,PROVENÇA,09,2610
02,"2,16500283465113",,1,,Carrer,343,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004592,01,2B,,11,02-2012-1893,,"41,3907041433224",,CONSELL DE CENT,07,2611
02,"2,16782405976251",,2,,Carrer,354,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004792,03,2,,5,02-2012-1894,,"41,3993724466827",,PROVENÇA,07,2612
02,"2,15251611742496",,2,,Carrer,142,,L'EIXAMPLE,la Nova Esquerra de l'Eixample,HUTB-004581,AT,2,,9,02-2012-1897,,"41,3817302327496",,CALABRIA,09,2613
02,"2,16923210366533",,2,,Carrer,328,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004829,01,2,,6,02-2012-1898,,"41,4021259429878",,ROSSELLO,07,2614
02,"2,16923210366533",,2,,Carrer,328,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004837,02,1,,6,02-2012-1899,,"41,4021259429878",,ROSSELLO,07,2615
02,"2,16923210366533",,2,,Carrer,328,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004830,02,2,,6,02-2012-1900,,"41,4021259429878",,ROSSELLO,07,2616
02,"2,16923210366533",,2,,Carrer,328,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004831,03,1,,6,02-2012-1901,,"41,4021259429878",,ROSSELLO,07,2617
02,"2,16923210366533",,2,,Carrer,328,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004832,03,2,,6,02-2012-1902,,"41,4021259429878",,ROSSELLO,07,2618
02,"2,16923210366533",,2,,Carrer,328,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004833,04,1,,6,02-2012-1903,,"41,4021259429878",,ROSSELLO,07,2619
02,"2,16923210366533",,2,,Carrer,328,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004834,05,2,,6,02-2012-1904,,"41,4021259429878",,ROSSELLO,07,2620
02,"2,16923210366533",,2,,Carrer,328,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004835,06,1,,6,02-2012-1905,,"41,4021259429878",,ROSSELLO,07,2621
02,"2,14974316039812",,1,,Carrer,251,,L'EIXAMPLE,la Nova Esquerra de l'Eixample,HUTB-004588,02,1,,8,02-2012-1906,,"41,3869471471829",,COMTE BORRELL,09,2622
02,"2,17081169053549",,2,,Passeig,96,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004852,03,1,,11,02-2012-1907,,"41,3987918745197",,SANT JOAN,07,2623
02,"2,15562610653829",,2,,Carrer,98,,L'EIXAMPLE,Sant Antoni,HUTB-004582,02,1,,8,02-2012-1909,,"41,3793739409187",,CALABRIA,10,2624
02,"2,17392317203303",,2,,Passeig,60,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004851,01,1,,15,02-2012-1911,,"41,3964431496977",,SANT JOAN,07,2625
02,"2,18258280219844",,1,,Carrer,225,,L'EIXAMPLE,la Sagrada Família,HUTB-004734,01,1,,7,02-2012-1918,,"41,4065007182852",,DOS DE MAIG,06,2626
02,"2,14435096466035",,1,,Carrer,319,,L'EIXAMPLE,la Nova Esquerra de l'Eixample,HUTB-004824,01,1,,11,02-2012-1919,,"41,389303189036",,VILADOMAT,09,2627
02,"2,15096148691232",,1,,Carrer,195,,L'EIXAMPLE,l'Antiga Esquerra de l'Eixample,HUTB-004827,02,4,,7,02-2012-1920,,"41,389444015937",,VILLARROEL,08,2628
02,"2,15096148691232",,1,,Carrer,195,,L'EIXAMPLE,l'Antiga Esquerra de l'Eixample,HUTB-004826,05,4,,5,02-2012-1921,,"41,389444015937",,VILLARROEL,08,2629
02,"2,17737308260424",,2,,Carrer,234,,L'EIXAMPLE,la Sagrada Família,HUTB-004762,PR,2,,5,02-2012-1927,,"41,402390879542",,MARINA,06,2630
02,"2,18181148068746",,2,,Carrer,194,,L'EIXAMPLE,el Fort Pienc,HUTB-004758,1,3,,9,02-2012-1928,,"41,4006755692991",,LEPANT,05,2631
02,"2,160098626544",,1,,Carrer,39,,L'EIXAMPLE,l'Antiga Esquerra de l'Eixample,HUTB-004672,3,1A,,6,02-2012-1931,,"41,3876716976269",,ARIBAU,08,2632
02,"2,16164638518642",,2,,Carrer,66,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004676,6,2,,8,02-2012-1932,,"41,3901891972984",,BALMES,07,2633
02,"2,17795265700521",,1,,Carrer,439,,L'EIXAMPLE,la Sagrada Família,HUTB-004760,03,1,,4,02-2012-1935,,"41,4055279159999",,MALLORCA,06,2634
02,"2,17526172873592",,1,,Carrer,15,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004754,AT,,,2,02-2012-1936,,"41,39155467088",,GIRONA,07,2635
02,"2,16262774290068",,2,,Carrer,176,,L'EIXAMPLE,Sant Antoni,HUTB-004812,AT,,,2,02-2012-1938,,"41,383158767332",,SEPULVEDA,10,2636
02,"2,16136789358753",,1,,Plaça,35,,L'EIXAMPLE,l'Antiga Esquerra de l'Eixample,HUTB-004731,PR,2,,11,02-2012-1941,,"41,388927378274",,DOCTOR LETAMENDI,08,2637
02,"2,17267835382335",,1,,Passeig,51,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004800,04,,,8,02-2012-1942,,"41,3967192479734",,SANT JOAN,07,2638
02,"2,16147954631408",,1,,Carrer,27,,L'EIXAMPLE,Sant Antoni,HUTB-004707,EN,4,,5,02-2012-1943,B,"41,3832137196314",,CASANOVA,10,2639
02,"2,18127464295333",,1,,Carrer,497,,L'EIXAMPLE,la Sagrada Família,HUTB-004671,02,2,,5,02-2012-1944,,"41,4047480180919",,ARAGO,06,2640
02,"2,15454368096943",I,2,,Carrer,164,,L'EIXAMPLE,la Nova Esquerra de l'Eixample,HUTB-004722,02,1,,5,02-2012-1945,,"41,3836119733093",,COMTE BORRELL,09,2641
02,"2,17681505252793",,1,,Carrer,161,,L'EIXAMPLE,el Fort Pienc,HUTB-004813,05,3,,4,02-2012-1952,,"41,3989130410643",,SICILIA,05,2642
02,"2,15383965183485",,1,,Carrer,33,,L'EIXAMPLE,Sant Antoni,HUTB-004737,PR,1,,8,02-2012-1956,,"41,3770395981307",,ENTENÇA,10,2643
02,"2,15383965183485",,1,,Carrer,33,,L'EIXAMPLE,Sant Antoni,HUTB-004736,PR,2,,8,02-2012-1957,,"41,3770395981307",,ENTENÇA,10,2644
02,"2,15383965183485",,1,,Carrer,33,,L'EIXAMPLE,Sant Antoni,HUTB-004739,06,,,3,02-2012-1958,,"41,3770395981307",,ENTENÇA,10,2645
02,"2,15645725457509",,1,,Carrer,101,,L'EIXAMPLE,l'Antiga Esquerra de l'Eixample,HUTB-004767,01,1,,6,02-2012-1964,,"41,3887152236958",,MUNTANER,08,2646
02,"2,17055394076986",,1,,Carrer,317,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004728,AT,,,10,02-2012-1965,,"41,3931740943569",,DIPUTACIO,07,2647
02,"2,17378225239281",,1,,Carrer,5,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004675,AT,1,,3,02-2012-1972,,"41,3901089719426",,AUSIAS MARC,07,2648
02,"2,16801513186327",,2,,Rambla,8,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-013252,02,1,,8,02-2012-1976,,"41,3879335196476",,CATALUNYA,07,2649
02,"2,16801513186327",,2,,Rambla,8,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004713,02,2,,12,02-2012-1977,,"41,3879335196476",,CATALUNYA,07,2650
02,"2,16801513186327",,2,,Rambla,8,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004721,02,3,,9,02-2012-1978,,"41,3879335196476",,CATALUNYA,07,2651
02,"2,16801513186327",,2,,Rambla,8,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004719,02,4,,7,02-2012-1979,,"41,3879335196476",,CATALUNYA,07,2652
02,"2,17729918157389",,1,,Carrer,411,,L'EIXAMPLE,el Fort Pienc,HUTB-004729,1,4,,9,02-2012-1980,,"41,3982271871503",,DIPUTACIO,05,2653
02,"2,15526259315868",,1,,Carrer,151,,L'EIXAMPLE,l'Antiga Esquerra de l'Eixample,HUTB-004669,PR,,,6,02-2012-1983,,"41,385067795842",,ARAGO,08,2654
02,"2,16500283465113",,1,,Carrer,343,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004723,4,2,,7,02-2012-1984,,"41,3907041433224",,CONSELL DE CENT,07,2655
02,"2,17799253871352",,1,,Carrer,503,,L'EIXAMPLE,la Sagrada Família,HUTB-004776,01,,,4,02-2012-1986,B,"41,4072559263372",,PROVENÇA,06,2656
02,"2,17799253871352",,1,,Carrer,503,,L'EIXAMPLE,la Sagrada Família,HUTB-004777,02,,,4,02-2012-1987,B,"41,4072559263372",,PROVENÇA,06,2657
02,"2,17799253871352",,1,,Carrer,503,,L'EIXAMPLE,la Sagrada Família,HUTB-004779,03,,,4,02-2012-1988,B,"41,4072559263372",,PROVENÇA,06,2658
02,"2,15677170739338",,2,,Carrer,96,,L'EIXAMPLE,l'Antiga Esquerra de l'Eixample,HUTB-004710,3,2,,7,02-2012-1989,,"41,3870450239048",,CASANOVA,08,2659
02,"2,17799253871352",,1,,Carrer,503,,L'EIXAMPLE,la Sagrada Família,HUTB-004781,04,,,4,02-2012-1990,B,"41,4072559263372",,PROVENÇA,06,2660
02,"2,16923210366533",,2,,Carrer,328,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004797,01,1,,6,02-2012-1996,,"41,4021259429878",,ROSSELLO,07,2661
02,"2,16923210366533",,2,,Carrer,328,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004798,04,2,,6,02-2012-1998,,"41,4021259429878",,ROSSELLO,07,2662
02,"2,16923210366533",,2,,Carrer,328,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004796,05,1,,6,02-2012-1999,,"41,4021259429878",,ROSSELLO,07,2663
02,"2,16923210366533",,2,,Carrer,328,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004784,06,2,,6,02-2012-2000,,"41,4021259429878",,ROSSELLO,07,2664
02,"2,16923210366533",,2,,Carrer,328,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004795,AT,2,,6,02-2012-2001,,"41,4021259429878",,ROSSELLO,07,2665
02,"2,17933949856435",,1,,Carrer,199,,L'EIXAMPLE,el Fort Pienc,HUTB-004805,04,2,,8,02-2012-2004,,"41,3987101746646",,SARDENYA,05,2666
02,"2,16230853077216",,1,,Carrer,169,,L'EIXAMPLE,Sant Antoni,HUTB-004811,3,1,,7,02-2012-2006,,"41,383193734992",,SEPULVEDA,10,2667
02,"2,16230853077216",,1,,Carrer,169,,L'EIXAMPLE,Sant Antoni,HUTB-004810,3,2,,8,02-2012-2007,,"41,383193734992",,SEPULVEDA,10,2668
02,"2,16230853077216",,1,,Carrer,169,,L'EIXAMPLE,Sant Antoni,HUTB-004809,4,1,,7,02-2012-2008,,"41,383193734992",,SEPULVEDA,10,2669
02,"2,16230853077216",,1,,Carrer,169,,L'EIXAMPLE,Sant Antoni,HUTB-004808,4,2,,8,02-2012-2009,,"41,383193734992",,SEPULVEDA,10,2670
02,"2,16230853077216",,1,,Carrer,169,,L'EIXAMPLE,Sant Antoni,HUTB-004807,5,1,,5,02-2012-2010,,"41,383193734992",,SEPULVEDA,10,2671
02,"2,16230853077216",,1,,Carrer,169,,L'EIXAMPLE,Sant Antoni,HUTB-004806,5,2,,5,02-2012-2011,,"41,383193734992",,SEPULVEDA,10,2672
02,"2,16273434764084",,1,,Carrer,35,,L'EIXAMPLE,Sant Antoni,HUTB-004774,04,1,,3,02-2012-2012,,"41,3767255978781",,PARLAMENT,10,2673
02,"2,16273434764084",,1,,Carrer,35,,L'EIXAMPLE,Sant Antoni,HUTB-004773,04,2,,4,02-2012-2013,,"41,3767255978781",,PARLAMENT,10,2674
02,"2,17722873357095",,1,,Carrer,493,,L'EIXAMPLE,la Sagrada Família,HUTB-004775,EN,4,,3,02-2012-2022,,"41,4066850401019",,PROVENÇA,06,2675
02,"2,15434865306773",,1,,Carrer,137,,L'EIXAMPLE,l'Antiga Esquerra de l'Eixample,HUTB-004673,PR,1,,14,02-2012-2024,,"41,3920185867885",,ARIBAU,08,2676
02,"2,15662755832942",,2,,Carrer,130,132,L'EIXAMPLE,la Nova Esquerra de l'Eixample,HUTB-004727,AT,1,,6,02-2012-2027,,"41,3824173767618",,DIPUTACIO,09,2677
02,"2,17068058263104",,2,,Carrer,258,,L'EIXAMPLE,la Sagrada Família,HUTB-004768,1,3,,9,02-2012-2028,,"41,4021198008201",,NAPOLS,06,2678
02,"2,15461657200208",,1,,Carrer,133,,L'EIXAMPLE,l'Antiga Esquerra de l'Eixample,HUTB-004825,02,2,,9,02-2012-2031,,"41,3866897982988",,VILLARROEL,08,2679
02,"2,17423975216893",,2,,Ronda,26,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004801,02,1,,4,02-2012-2035,,"41,3893516891941",,SANT PERE,07,2680
02,"2,17423975216893",,2,,Ronda,26,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004802,5,1,,4,02-2012-2036,,"41,3893516891941",,SANT PERE,07,2681
02,"2,17423975216893",,2,,Ronda,26,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004803,04,1,,4,02-2012-2037,,"41,3893516891941",,SANT PERE,07,2682
02,"2,15526259315868",,1,,Carrer,151,,L'EIXAMPLE,l'Antiga Esquerra de l'Eixample,HUTB-004670,2,,,5,02-2012-2041,,"41,385067795842",,ARAGO,08,2683
02,"2,15087392708171",,1,,Carrer,161,,L'EIXAMPLE,l'Antiga Esquerra de l'Eixample,HUTB-004711,04,2,,7,02-2012-2043,,"41,3912267647711",,CASANOVA,08,2684
02,"2,17018099944567",,2,,Carrer,272,,L'EIXAMPLE,la Sagrada Família,HUTB-004961,PR,2,,12,02-2013-0001,,"41,402497701909",,NAPOLS,06,2685
02,"2,1715059335559",,2,,Carrer,58,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004886,PR,2,,10,02-2013-0002,,"41,3929626562682",,BRUC,07,2686
02,"2,17723650871022",,2,,Carrer,474,,L'EIXAMPLE,el Fort Pienc,HUTB-004897,AT,B,,7,02-2013-0006,,"41,3996101550819",,CONSELL DE CENT,05,2687
02,"2,15433707216447",,1,,Carrer,41,,L'EIXAMPLE,Sant Antoni,HUTB-004990,05,1,,10,02-2013-0007,,"41,3771927616818",,SEPULVEDA,10,2688
02,"2,152235438015",,1,,Carrer,131,133,L'EIXAMPLE,l'Antiga Esquerra de l'Eixample,HUTB-004969,02,2,,10,02-2013-0010,,"41,3879160356515",,PROVENÇA,08,2689
02,"2,152235438015",,1,,Carrer,131,133,L'EIXAMPLE,l'Antiga Esquerra de l'Eixample,HUTB-004968,01,3,,6,02-2013-0011,,"41,3879160356515",,PROVENÇA,08,2690
02,"2,16786955615574",,2,,Rambla,10,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004890,03,2,,14,02-2013-0016,,"41,3880397373727",,CATALUNYA,07,2691
02,"2,16379155749187",,2,,Carrer,394,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004899,02,3,,4,02-2013-0017,,"41,3997502407637",,CORSEGA,07,2692
02,"2,15444062005866",,1,,Carrer,73,,L'EIXAMPLE,la Nova Esquerra de l'Eixample,HUTB-004913,1,4,,5,02-2013-0018,,"41,3810503168565",,DIPUTACIO,09,2693
02,"2,17406608997585",,2,,Carrer,36,,L'EIXAMPLE,la Dreta de l'Eixample,HUTB-004932,4,1,,3,02-2013-0020,,"41,3927367605664",,GIRONA,07,2694
02,"2,15241165543526",A,1,,Carrer,105,,L'EIXAMPLE,la Nova Esquerra de l'Eixample,HUTB-004978,03,2,,5,02-2013-0022,,"41,3798243197833",,ROCAFORT,09,2695
02,"2,16163710982368",,1,,Carrer,161,,L'EIXAMPLE,Sant Antoni,HUTB-004992,02,2,,4,02-2013-0030,,"41,3826881352969",,SEPULVEDA,10,2696
02,"2,16141577666379",,1,,Carrer,119,,L'EIXAMPLE,Sant Antoni,HUTB-004924,SA,2,,3,02-2013-0032,,"41,3808204172604",,FLORIDABLANCA,10,2697
02,"2,15193129739155",,1,,Carrer,209,,L'EIXAMPLE,l'Antiga Esquerra de l'Eixample,HUTB-004898,06,1,,2,02-2013-0034,,"41,3910796970912",,CORSEGA,08,2698
02,"2,16296112365306",,1,,Carrer,181,,L'EIXAMPLE,Sant Antoni,HUTB-004996,03,2A,,3,02-2013-0035,,"41,3836733512276",,SEPULVEDA,10,2699
02,"2,16296112365306",,1,,Carrer,181,,L'EIXAMPLE,Sant Antoni,HUTB-004995,03,2B,,5,02-2013-0037,,"41,3836733512276",,SEPULVEDA,10,2700
02,"2,16296112365306",,1,,Carrer,181,,L'EIXAMPLE,Sant Antoni,HUTB-004994,01,2B,,7,02-2013-0038,,"41,3836733512276",,SEPULVEDA,10,2701
02,"2,16296112365306",,1,,Carrer,181,,L'EIXAMPLE,Sant Antoni,HUTB-004993,02,1B,,4,02-2013-0039,,"41,3836733512276",,SEPULVEDA,10,2702
02,"2,15797794479978",,2,,Carrer,200,,L'EIXAMPLE,l'Antiga Esquerra de l'Eixample,HUTB-004947,04,2B,,4,02-2013-0040,,"41,3902430094438",,MALLORCA,08,2703
02,"2,15797794479978",,2,,Carrer,200,,L'EIXAMPLE,l'Antiga Esquerra de l'Eixample,HUTB-004946,04,2A,,4,02-2013-0041,,"41,3902430094438",,MALLORCA,08,2704
