year,territory,territory_order,territory_type,num_unemployed,year_quarter
2018-06-30 00:00:00+00:00,Sant Antoni,10,Barri,1461.63,2018Q2
2018-06-30 00:00:00+00:00,la Vila de Gràcia,31,Barri,1900.02,2018Q2
2018-06-30 00:00:00+00:00,Sant Andreu,9,Districte,6807.35,2018Q2
2018-06-30 00:00:00+00:00,el Putxet i el Farró,27,Barri,875.65,2018Q2
2018-06-30 00:00:00+00:00,Gràcia,6,Districte,4385.24,2018Q2
2018-06-30 00:00:00+00:00,la Vall d'Hebron,41,Barri,227.09,2018Q2
2018-06-30 00:00:00+00:00,les Roquetes,50,Barri,934.36,2018Q2
2018-06-30 00:00:00+00:00,Vallcarca i els Penitents,28,Barri,561.72,2018Q2
2018-06-30 00:00:00+00:00,Les Corts,4,Districte,2638.81,2018Q2
2018-06-30 00:00:00+00:00,"Sant Pere, Santa Caterina i la Ribera",4,Barri,1246.11,2018Q2
2018-06-30 00:00:00+00:00,Navas,63,Barri,882.67,2018Q2
2018-06-30 00:00:00+00:00,la Prosperitat,52,Barri,1321.5,2018Q2
2018-07-31 00:00:00+00:00,Horta,43,Barri,1315.08,2018Q3
2018-07-31 00:00:00+00:00,les Corts,19,Barri,1628.29,2018Q3
2018-07-31 00:00:00+00:00,Vallcarca i els Penitents,28,Barri,573.87,2018Q3
2018-07-31 00:00:00+00:00,la Dreta de l'Eixample,7,Barri,1233.24,2018Q3
2018-07-31 00:00:00+00:00,la Bordeta,16,Barri,802.82,2018Q3
2018-07-31 00:00:00+00:00,Sant Genís dels Agudells,39,Barri,299.13,2018Q3
2018-07-31 00:00:00+00:00,Sants,18,Barri,1621.81,2018Q3
2018-07-31 00:00:00+00:00,"Vallvidrera, el Tibidabo i les Planes",22,Barri,91.66,2018Q3
2018-07-31 00:00:00+00:00,la Vila de Gràcia,31,Barri,1950.84,2018Q3
2018-07-31 00:00:00+00:00,el Fort Pienc,5,Barri,1184.16,2018Q3
2018-07-31 00:00:00+00:00,Sant Martí,10,Districte,10825.97,2018Q3
2018-07-31 00:00:00+00:00,Vilapicina i la Torre Llobeta,44,Barri,1199.13,2018Q3
2018-07-31 00:00:00+00:00,la Vall d'Hebron,41,Barri,230.68,2018Q3
2018-07-31 00:00:00+00:00,la Font d'en Fargues,36,Barri,464.83,2018Q3
2018-07-31 00:00:00+00:00,Sants-Montjuïc,3,Districte,8234.11,2018Q3
2018-07-31 00:00:00+00:00,el Bon Pastor,59,Barri,636.31,2018Q3
2018-07-31 00:00:00+00:00,el Putxet i el Farró,27,Barri,898.59,2018Q3
2018-07-31 00:00:00+00:00,Canyelles,49,Barri,429.05,2018Q3
2018-07-31 00:00:00+00:00,Nou Barris,8,Districte,9179.0,2018Q3
2018-07-31 00:00:00+00:00,"Sant Pere, Santa Caterina i la Ribera",4,Barri,1247.7,2018Q3
2018-07-31 00:00:00+00:00,Sant Gervasi - Galvany,26,Barri,1014.26,2018Q3
2018-07-31 00:00:00+00:00,Sant Antoni,10,Barri,1452.13,2018Q3
2018-07-31 00:00:00+00:00,Sarrià-Sant Gervasi,5,Districte,3375.57,2018Q3
2018-07-31 00:00:00+00:00,Ciutat Vella,1,Districte,6004.48,2018Q3
2018-07-31 00:00:00+00:00,Can Baró,34,Barri,360.55,2018Q3
2018-07-31 00:00:00+00:00,el Barri Gòtic,2,Barri,811.14,2018Q3
2018-07-31 00:00:00+00:00,la Trinitat Vella,57,Barri,799.87,2018Q3
2018-07-31 00:00:00+00:00,la Verneda i la Pau,73,Barri,1458.67,2018Q3
2018-07-31 00:00:00+00:00,Verdun,51,Barri,713.2,2018Q3
2018-07-31 00:00:00+00:00,la Guineueta,48,Barri,879.51,2018Q3
2018-07-31 00:00:00+00:00,el Baix Guinardó,33,Barri,943.23,2018Q3
2018-07-31 00:00:00+00:00,la Marina de Port,13,Barri,1591.66,2018Q3
2018-07-31 00:00:00+00:00,la Teixonera,38,Barri,491.76,2018Q3
2018-07-31 00:00:00+00:00,la Sagrada Família,6,Barri,1884.96,2018Q3
2018-07-31 00:00:00+00:00,Can Peguera,47,Barri,106.23,2018Q3
2018-07-31 00:00:00+00:00,la Prosperitat,52,Barri,1289.33,2018Q3
2018-07-31 00:00:00+00:00,les Roquetes,50,Barri,930.46,2018Q3
2018-07-31 00:00:00+00:00,Sarrià,23,Barri,468.71,2018Q3
2018-07-31 00:00:00+00:00,les Tres Torres,24,Barri,354.87,2018Q3
2018-07-31 00:00:00+00:00,Sant Andreu,9,Districte,6728.91,2018Q3
2018-07-31 00:00:00+00:00,la Vila Olímpica del Poblenou,67,Barri,384.53,2018Q3
2018-08-31 00:00:00+00:00,Sants,18,Barri,1669.69,2018Q3
2018-08-31 00:00:00+00:00,Sant Andreu,9,Districte,7058.32,2018Q3
2018-08-31 00:00:00+00:00,Porta,45,Barri,1190.99,2018Q3
2018-08-31 00:00:00+00:00,Provençals del Poblenou,71,Barri,963.73,2018Q3
2018-08-31 00:00:00+00:00,el Putxet i el Farró,27,Barri,923.12,2018Q3
2018-08-31 00:00:00+00:00,la Sagrada Família,6,Barri,1928.87,2018Q3
2018-08-31 00:00:00+00:00,No consta,999,Districte,10.0,2018Q3
2018-08-31 00:00:00+00:00,la Vila de Gràcia,31,Barri,2003.69,2018Q3
2018-08-31 00:00:00+00:00,la Font d'en Fargues,36,Barri,477.65,2018Q3
2018-08-31 00:00:00+00:00,Verdun,51,Barri,727.23,2018Q3
2018-08-31 00:00:00+00:00,Hostafrancs,15,Barri,694.44,2018Q3
2018-08-31 00:00:00+00:00,la Sagrera,61,Barri,1224.77,2018Q3
2018-08-31 00:00:00+00:00,la Salut,30,Barri,523.58,2018Q3
2018-08-31 00:00:00+00:00,Horta-Guinardó,7,Districte,7664.13,2018Q3
2018-08-31 00:00:00+00:00,Sant Martí,10,Districte,11190.19,2018Q3
2018-08-31 00:00:00+00:00,la Prosperitat,52,Barri,1337.81,2018Q3
2018-08-31 00:00:00+00:00,Torre Baró,54,Barri,165.33,2018Q3
2018-08-31 00:00:00+00:00,Ciutat Vella,1,Districte,6086.14,2018Q3
2018-08-31 00:00:00+00:00,Horta,43,Barri,1345.63,2018Q3
2018-08-31 00:00:00+00:00,el Fort Pienc,5,Barri,1199.83,2018Q3
2018-08-31 00:00:00+00:00,Sant Gervasi - Galvany,26,Barri,1009.52,2018Q3
2018-08-31 00:00:00+00:00,Sant Gervasi - la Bonanova,25,Barri,562.61,2018Q3
2018-08-31 00:00:00+00:00,la Maternitat i Sant Ramon,20,Barri,872.84,2018Q3
2018-08-31 00:00:00+00:00,Sant Martí de Provençals,72,Barri,1336.42,2018Q3
2018-08-31 00:00:00+00:00,Montbau,40,Barri,222.99,2018Q3
2018-08-31 00:00:00+00:00,la Trinitat Vella,57,Barri,799.55,2018Q3
2018-08-31 00:00:00+00:00,Baró de Viver,58,Barri,118.49,2018Q3
2018-08-31 00:00:00+00:00,el Camp d'en Grassot i Gràcia Nova,32,Barri,1265.03,2018Q3
2018-08-31 00:00:00+00:00,la Barceloneta,3,Barri,932.63,2018Q3
2018-08-31 00:00:00+00:00,la Marina del Prat Vermell,12,Barri,95.52,2018Q3
2018-08-31 00:00:00+00:00,Sant Andreu,60,Barri,2726.07,2018Q3
2018-08-31 00:00:00+00:00,Sants-Montjuïc,3,Districte,8467.85,2018Q3
2018-08-31 00:00:00+00:00,Sarrià,23,Barri,485.89,2018Q3
2018-08-31 00:00:00+00:00,l'Antiga Esquerra de l'Eixample,8,Barri,1426.99,2018Q3
2018-08-31 00:00:00+00:00,Can Baró,34,Barri,376.55,2018Q3
2018-08-31 00:00:00+00:00,la Dreta de l'Eixample,7,Barri,1259.05,2018Q3
2018-08-31 00:00:00+00:00,Navas,63,Barri,919.83,2018Q3
2018-08-31 00:00:00+00:00,Pedralbes,21,Barri,219.91,2018Q3
2018-08-31 00:00:00+00:00,el Baix Guinardó,33,Barri,978.3,2018Q3
2018-08-31 00:00:00+00:00,Gràcia,6,Districte,4638.85,2018Q3
2018-09-30 00:00:00+00:00,el Poble-sec,11,Barri,2085.51,2018Q3
2018-09-30 00:00:00+00:00,Horta,43,Barri,1318.95,2018Q3
2018-09-30 00:00:00+00:00,el Bon Pastor,59,Barri,655.26,2018Q3
2018-09-30 00:00:00+00:00,"Vallvidrera, el Tibidabo i les Planes",22,Barri,90.01,2018Q3
2018-09-30 00:00:00+00:00,la Nova Esquerra de l'Eixample,9,Barri,2015.19,2018Q3
2018-09-30 00:00:00+00:00,la Sagrada Família,6,Barri,1888.46,2018Q3
2018-09-30 00:00:00+00:00,Sants-Montjuïc,3,Districte,8277.53,2018Q3
2018-09-30 00:00:00+00:00,la Prosperitat,52,Barri,1318.33,2018Q3
2018-09-30 00:00:00+00:00,el Baix Guinardó,33,Barri,950.18,2018Q3
2018-09-30 00:00:00+00:00,Vallbona,56,Barri,100.2,2018Q3
2018-09-30 00:00:00+00:00,Pedralbes,21,Barri,216.25,2018Q3
2018-09-30 00:00:00+00:00,la Marina del Prat Vermell,12,Barri,97.14,2018Q3
2018-09-30 00:00:00+00:00,Vallcarca i els Penitents,28,Barri,582.65,2018Q3
2018-09-30 00:00:00+00:00,Sants - Badal,17,Barri,860.81,2018Q3
2018-09-30 00:00:00+00:00,No consta,999,Barri,10.0,2018Q3
2018-09-30 00:00:00+00:00,el Camp de l'Arpa del Clot,64,Barri,1735.17,2018Q3
2018-09-30 00:00:00+00:00,Sant Genís dels Agudells,39,Barri,296.34,2018Q3
2018-09-30 00:00:00+00:00,el Clot,65,Barri,1196.47,2018Q3
2018-09-30 00:00:00+00:00,Sarrià-Sant Gervasi,5,Districte,3333.1,2018Q3
2018-09-30 00:00:00+00:00,la Barceloneta,3,Barri,924.37,2018Q3
2018-09-30 00:00:00+00:00,Can Baró,34,Barri,362.55,2018Q3
2018-09-30 00:00:00+00:00,la Vila Olímpica del Poblenou,67,Barri,389.79,2018Q3
2018-09-30 00:00:00+00:00,Can Peguera,47,Barri,106.51,2018Q3
2018-09-30 00:00:00+00:00,Nou Barris,8,Districte,9243.67,2018Q3
2018-09-30 00:00:00+00:00,la Vila de Gràcia,31,Barri,1890.2,2018Q3
2018-09-30 00:00:00+00:00,la Font de la Guatlla,14,Barri,526.76,2018Q3
2018-09-30 00:00:00+00:00,Sant Andreu,60,Barri,2652.45,2018Q3
2018-09-30 00:00:00+00:00,el Camp d'en Grassot i Gràcia Nova,32,Barri,1224.21,2018Q3
2018-10-31 00:00:00+00:00,Canyelles,49,Barri,441.92,2018Q4
2018-10-31 00:00:00+00:00,Sant Antoni,10,Barri,1483.85,2018Q4
2018-10-31 00:00:00+00:00,Provençals del Poblenou,71,Barri,962.13,2018Q4
2018-10-31 00:00:00+00:00,la Prosperitat,52,Barri,1342.79,2018Q4
2018-10-31 00:00:00+00:00,Hostafrancs,15,Barri,677.8,2018Q4
2018-10-31 00:00:00+00:00,les Roquetes,50,Barri,958.37,2018Q4
2018-10-31 00:00:00+00:00,la Vila de Gràcia,31,Barri,1900.38,2018Q4
2018-10-31 00:00:00+00:00,el Baix Guinardó,33,Barri,965.53,2018Q4
2018-10-31 00:00:00+00:00,la Verneda i la Pau,73,Barri,1520.17,2018Q4
2018-10-31 00:00:00+00:00,la Vila Olímpica del Poblenou,67,Barri,379.95,2018Q4
2018-10-31 00:00:00+00:00,Sants,18,Barri,1644.79,2018Q4
2018-10-31 00:00:00+00:00,la Salut,30,Barri,512.19,2018Q4
2018-10-31 00:00:00+00:00,Sarrià,23,Barri,471.78,2018Q4
2018-10-31 00:00:00+00:00,Les Corts,4,Districte,2757.88,2018Q4
2018-10-31 00:00:00+00:00,Vilapicina i la Torre Llobeta,44,Barri,1239.64,2018Q4
2018-10-31 00:00:00+00:00,la Font de la Guatlla,14,Barri,532.33,2018Q4
2018-10-31 00:00:00+00:00,Sarrià-Sant Gervasi,5,Districte,3392.36,2018Q4
2018-10-31 00:00:00+00:00,la Clota,42,Barri,16.15,2018Q4
2018-10-31 00:00:00+00:00,Sants - Badal,17,Barri,881.69,2018Q4
2018-10-31 00:00:00+00:00,el Fort Pienc,5,Barri,1184.07,2018Q4
2018-10-31 00:00:00+00:00,"Vallvidrera, el Tibidabo i les Planes",22,Barri,91.14,2018Q4
2018-10-31 00:00:00+00:00,Nou Barris,8,Districte,9454.6,2018Q4
2018-10-31 00:00:00+00:00,Pedralbes,21,Barri,217.47,2018Q4
2018-10-31 00:00:00+00:00,Vallbona,56,Barri,101.33,2018Q4
2018-10-31 00:00:00+00:00,l'Antiga Esquerra de l'Eixample,8,Barri,1420.62,2018Q4
2018-10-31 00:00:00+00:00,el Camp de l'Arpa del Clot,64,Barri,1749.98,2018Q4
2018-10-31 00:00:00+00:00,la Font d'en Fargues,36,Barri,476.22,2018Q4
2018-10-31 00:00:00+00:00,el Besòs i el Maresme,70,Barri,1392.46,2018Q4
2018-10-31 00:00:00+00:00,Sant Martí,10,Districte,11080.0,2018Q4
2018-10-31 00:00:00+00:00,el Barri Gòtic,2,Barri,905.32,2018Q4
2018-10-31 00:00:00+00:00,la Nova Esquerra de l'Eixample,9,Barri,2035.45,2018Q4
2018-10-31 00:00:00+00:00,el Bon Pastor,59,Barri,659.28,2018Q4
2018-10-31 00:00:00+00:00,No consta,999,Districte,12.0,2018Q4
2018-10-31 00:00:00+00:00,el Parc i la Llacuna del Poblenou,66,Barri,594.08,2018Q4
2018-10-31 00:00:00+00:00,la Guineueta,48,Barri,905.9,2018Q4
2018-11-30 00:00:00+00:00,el Fort Pienc,5,Barri,1166.92,2018Q4
2018-11-30 00:00:00+00:00,Verdun,51,Barri,725.4,2018Q4
2018-11-30 00:00:00+00:00,Diagonal Mar i el Front Marítim del Poblenou,69,Barri,613.25,2018Q4
2018-11-30 00:00:00+00:00,la Prosperitat,52,Barri,1346.41,2018Q4
2018-11-30 00:00:00+00:00,el Poblenou,68,Barri,1318.22,2018Q4
2018-11-30 00:00:00+00:00,la Marina del Prat Vermell,12,Barri,99.43,2018Q4
2018-11-30 00:00:00+00:00,la Nova Esquerra de l'Eixample,9,Barri,2047.63,2018Q4
2018-11-30 00:00:00+00:00,l'Antiga Esquerra de l'Eixample,8,Barri,1428.85,2018Q4
2018-11-30 00:00:00+00:00,Sant Gervasi - la Bonanova,25,Barri,537.37,2018Q4
2018-11-30 00:00:00+00:00,Barcelona,1,Municipi,69781.98,2018Q4
2018-11-30 00:00:00+00:00,Sant Martí de Provençals,72,Barri,1309.42,2018Q4
2018-11-30 00:00:00+00:00,el Raval,1,Barri,3293.61,2018Q4
2018-11-30 00:00:00+00:00,la Vila Olímpica del Poblenou,67,Barri,382.47,2018Q4
2018-11-30 00:00:00+00:00,Canyelles,49,Barri,436.38,2018Q4
2018-11-30 00:00:00+00:00,la Teixonera,38,Barri,492.68,2018Q4
2018-11-30 00:00:00+00:00,Sant Genís dels Agudells,39,Barri,299.13,2018Q4
2018-11-30 00:00:00+00:00,Sant Andreu,60,Barri,2609.06,2018Q4
2018-11-30 00:00:00+00:00,Gràcia,6,Districte,4504.18,2018Q4
2018-11-30 00:00:00+00:00,el Congrés i els Indians,62,Barri,589.15,2018Q4
2018-11-30 00:00:00+00:00,Sant Antoni,10,Barri,1487.91,2018Q4
2018-11-30 00:00:00+00:00,Can Peguera,47,Barri,109.84,2018Q4
2018-11-30 00:00:00+00:00,Sarrià,23,Barri,478.79,2018Q4
2018-11-30 00:00:00+00:00,el Poble-sec,11,Barri,2113.05,2018Q4
2018-11-30 00:00:00+00:00,Sants-Montjuïc,3,Districte,8478.44,2018Q4
2018-11-30 00:00:00+00:00,el Baix Guinardó,33,Barri,949.58,2018Q4
2018-11-30 00:00:00+00:00,Navas,63,Barri,907.73,2018Q4
2018-11-30 00:00:00+00:00,Hostafrancs,15,Barri,689.93,2018Q4
2018-11-30 00:00:00+00:00,No consta,999,Districte,14.0,2018Q4
2018-11-30 00:00:00+00:00,el Parc i la Llacuna del Poblenou,66,Barri,584.79,2018Q4
2018-11-30 00:00:00+00:00,la Sagrada Família,6,Barri,1875.61,2018Q4
2018-12-31 00:00:00+00:00,Sant Gervasi - Galvany,26,Barri,1064.94,2018Q4
2018-12-31 00:00:00+00:00,el Bon Pastor,59,Barri,633.81,2018Q4
2018-12-31 00:00:00+00:00,la Salut,30,Barri,504.27,2018Q4
2018-12-31 00:00:00+00:00,Ciutat Vella,1,Districte,6501.45,2018Q4
2018-12-31 00:00:00+00:00,el Turó de la Peira,46,Barri,777.69,2018Q4
2018-12-31 00:00:00+00:00,Gràcia,6,Districte,4469.42,2018Q4
2018-12-31 00:00:00+00:00,la Trinitat Nova,53,Barri,612.61,2018Q4
2018-12-31 00:00:00+00:00,les Tres Torres,24,Barri,359.1,2018Q4
2018-12-31 00:00:00+00:00,Vallbona,56,Barri,102.43,2018Q4
2018-12-31 00:00:00+00:00,la Marina del Prat Vermell,12,Barri,96.05,2018Q4
2018-12-31 00:00:00+00:00,la Vila de Gràcia,31,Barri,1923.23,2018Q4
2018-12-31 00:00:00+00:00,la Nova Esquerra de l'Eixample,9,Barri,2056.11,2018Q4
2018-12-31 00:00:00+00:00,el Camp d'en Grassot i Gràcia Nova,32,Barri,1226.97,2018Q4
2018-12-31 00:00:00+00:00,la Guineueta,48,Barri,883.2,2018Q4
2018-12-31 00:00:00+00:00,Provençals del Poblenou,71,Barri,935.83,2018Q4
2018-12-31 00:00:00+00:00,Vallcarca i els Penitents,28,Barri,576.07,2018Q4
2018-12-31 00:00:00+00:00,Vilapicina i la Torre Llobeta,44,Barri,1239.82,2018Q4
2018-12-31 00:00:00+00:00,la Maternitat i Sant Ramon,20,Barri,868.96,2018Q4
2018-12-31 00:00:00+00:00,el Congrés i els Indians,62,Barri,582.98,2018Q4
2018-12-31 00:00:00+00:00,Sarrià,23,Barri,473.65,2018Q4
2018-12-31 00:00:00+00:00,la Sagrada Família,6,Barri,1866.57,2018Q4
2018-12-31 00:00:00+00:00,Can Peguera,47,Barri,108.55,2018Q4
2018-12-31 00:00:00+00:00,el Camp de l'Arpa del Clot,64,Barri,1737.9,2018Q4
2018-12-31 00:00:00+00:00,"Vallvidrera, el Tibidabo i les Planes",22,Barri,92.8,2018Q4
2018-12-31 00:00:00+00:00,Diagonal Mar i el Front Marítim del Poblenou,69,Barri,600.54,2018Q4
2018-12-31 00:00:00+00:00,la Marina de Port,13,Barri,1645.18,2018Q4
2018-12-31 00:00:00+00:00,Sants - Badal,17,Barri,878.97,2018Q4
2018-12-31 00:00:00+00:00,les Corts,19,Barri,1656.72,2018Q4
2018-12-31 00:00:00+00:00,la Dreta de l'Eixample,7,Barri,1217.41,2018Q4
2018-12-31 00:00:00+00:00,Eixample,2,Districte,9249.5,2018Q4
2018-12-31 00:00:00+00:00,Sant Martí de Provençals,72,Barri,1302.91,2018Q4
2018-12-31 00:00:00+00:00,Navas,63,Barri,897.82,2018Q4
2018-12-31 00:00:00+00:00,la Verneda i la Pau,73,Barri,1474.16,2018Q4
2018-12-31 00:00:00+00:00,Sants-Montjuïc,3,Districte,8357.61,2018Q4
2018-12-31 00:00:00+00:00,la Font d'en Fargues,36,Barri,465.3,2018Q4
2018-12-31 00:00:00+00:00,la Vall d'Hebron,41,Barri,231.04,2018Q4
2018-12-31 00:00:00+00:00,la Sagrera,61,Barri,1197.66,2018Q4
2018-12-31 00:00:00+00:00,Can Baró,34,Barri,362.71,2018Q4
2018-12-31 00:00:00+00:00,el Barri Gòtic,2,Barri,869.38,2018Q4
2018-12-31 00:00:00+00:00,Montbau,40,Barri,216.76,2018Q4
2018-12-31 00:00:00+00:00,Sant Genís dels Agudells,39,Barri,299.59,2018Q4
2018-12-31 00:00:00+00:00,les Roquetes,50,Barri,934.36,2018Q4
2018-12-31 00:00:00+00:00,Torre Baró,54,Barri,169.07,2018Q4
2018-12-31 00:00:00+00:00,l'Antiga Esquerra de l'Eixample,8,Barri,1436.79,2018Q4
2019-01-31 00:00:00+00:00,Sant Antoni,10,Barri,1551.93,2019Q1
2019-01-31 00:00:00+00:00,"Vallvidrera, el Tibidabo i les Planes",22,Barri,91.4,2019Q1
2019-01-31 00:00:00+00:00,No consta,999,Barri,15.0,2019Q1
2019-01-31 00:00:00+00:00,Provençals del Poblenou,71,Barri,948.21,2019Q1
2019-01-31 00:00:00+00:00,Sarrià-Sant Gervasi,5,Districte,3476.37,2019Q1
2019-01-31 00:00:00+00:00,les Corts,19,Barri,1687.02,2019Q1
2019-01-31 00:00:00+00:00,les Roquetes,50,Barri,948.77,2019Q1
2019-01-31 00:00:00+00:00,Sants - Badal,17,Barri,885.93,2019Q1
2019-01-31 00:00:00+00:00,el Carmel,37,Barri,1609.31,2019Q1
2019-01-31 00:00:00+00:00,Sants-Montjuïc,3,Districte,8487.31,2019Q1
2019-01-31 00:00:00+00:00,la Marina del Prat Vermell,12,Barri,98.84,2019Q1
2019-01-31 00:00:00+00:00,el Congrés i els Indians,62,Barri,595.53,2019Q1
2019-01-31 00:00:00+00:00,el Camp de l'Arpa del Clot,64,Barri,1755.43,2019Q1
2019-01-31 00:00:00+00:00,el Fort Pienc,5,Barri,1205.64,2019Q1
2019-01-31 00:00:00+00:00,Vilapicina i la Torre Llobeta,44,Barri,1247.14,2019Q1
2019-01-31 00:00:00+00:00,Can Peguera,47,Barri,109.46,2019Q1
2019-01-31 00:00:00+00:00,la Vall d'Hebron,41,Barri,238.92,2019Q1
2019-01-31 00:00:00+00:00,Horta-Guinardó,7,Districte,7601.76,2019Q1
2019-01-31 00:00:00+00:00,la Trinitat Nova,53,Barri,630.0,2019Q1
2019-01-31 00:00:00+00:00,el Coll,29,Barri,244.34,2019Q1
2019-01-31 00:00:00+00:00,Vallcarca i els Penitents,28,Barri,589.88,2019Q1
2019-01-31 00:00:00+00:00,Les Corts,4,Districte,2773.39,2019Q1
2019-01-31 00:00:00+00:00,el Barri Gòtic,2,Barri,897.53,2019Q1
2019-01-31 00:00:00+00:00,el Poble-sec,11,Barri,2164.08,2019Q1
2019-01-31 00:00:00+00:00,el Besòs i el Maresme,70,Barri,1428.77,2019Q1
2019-01-31 00:00:00+00:00,Torre Baró,54,Barri,174.09,2019Q1
2019-01-31 00:00:00+00:00,la Guineueta,48,Barri,896.82,2019Q1
2019-01-31 00:00:00+00:00,Pedralbes,21,Barri,210.54,2019Q1
2019-01-31 00:00:00+00:00,Barcelona,1,Municipi,70591.06,2019Q1
2019-01-31 00:00:00+00:00,la Nova Esquerra de l'Eixample,9,Barri,2122.26,2019Q1
2019-01-31 00:00:00+00:00,la Clota,42,Barri,16.69,2019Q1
2019-01-31 00:00:00+00:00,la Maternitat i Sant Ramon,20,Barri,875.83,2019Q1
2019-01-31 00:00:00+00:00,Navas,63,Barri,917.0,2019Q1
2019-01-31 00:00:00+00:00,No consta,999,Districte,15.0,2019Q1
2019-02-28 00:00:00+00:00,les Corts,19,Barri,1685.08,2019Q1
2019-02-28 00:00:00+00:00,Eixample,2,Districte,9495.82,2019Q1
2019-02-28 00:00:00+00:00,No consta,999,Barri,12.0,2019Q1
2019-02-28 00:00:00+00:00,Sant Genís dels Agudells,39,Barri,308.19,2019Q1
2019-02-28 00:00:00+00:00,el Poble-sec,11,Barri,2156.79,2019Q1
2019-02-28 00:00:00+00:00,Vilapicina i la Torre Llobeta,44,Barri,1251.75,2019Q1
2019-02-28 00:00:00+00:00,Ciutat Meridiana,55,Barri,914.42,2019Q1
2019-02-28 00:00:00+00:00,Hostafrancs,15,Barri,687.07,2019Q1
2019-02-28 00:00:00+00:00,Sant Gervasi - Galvany,26,Barri,1056.9,2019Q1
2019-02-28 00:00:00+00:00,Sarrià,23,Barri,458.24,2019Q1
2019-02-28 00:00:00+00:00,Provençals del Poblenou,71,Barri,940.88,2019Q1
2019-02-28 00:00:00+00:00,el Coll,29,Barri,241.42,2019Q1
2019-02-28 00:00:00+00:00,Sants,18,Barri,1651.05,2019Q1
2019-02-28 00:00:00+00:00,Baró de Viver,58,Barri,115.46,2019Q1
2019-02-28 00:00:00+00:00,el Guinardó,35,Barri,1513.88,2019Q1
2019-02-28 00:00:00+00:00,el Barri Gòtic,2,Barri,867.41,2019Q1
2019-02-28 00:00:00+00:00,Sant Andreu,60,Barri,2656.33,2019Q1
2019-02-28 00:00:00+00:00,la Trinitat Nova,53,Barri,634.3,2019Q1
2019-02-28 00:00:00+00:00,la Clota,42,Barri,16.61,2019Q1
2019-02-28 00:00:00+00:00,No consta,999,Districte,12.0,2019Q1
2019-02-28 00:00:00+00:00,Montbau,40,Barri,222.99,2019Q1
2019-02-28 00:00:00+00:00,Vallbona,56,Barri,106.15,2019Q1
2019-02-28 00:00:00+00:00,Verdun,51,Barri,734.6,2019Q1
2019-02-28 00:00:00+00:00,la Guineueta,48,Barri,905.9,2019Q1
2019-02-28 00:00:00+00:00,la Maternitat i Sant Ramon,20,Barri,859.68,2019Q1
2019-02-28 00:00:00+00:00,el Camp d'en Grassot i Gràcia Nova,32,Barri,1248.67,2019Q1
2019-02-28 00:00:00+00:00,la Vila Olímpica del Poblenou,67,Barri,381.33,2019Q1
2019-02-28 00:00:00+00:00,Sarrià-Sant Gervasi,5,Districte,3447.81,2019Q1
2019-02-28 00:00:00+00:00,Canyelles,49,Barri,441.92,2019Q1
2019-02-28 00:00:00+00:00,les Roquetes,50,Barri,958.38,2019Q1
2019-02-28 00:00:00+00:00,el Clot,65,Barri,1205.33,2019Q1
2019-02-28 00:00:00+00:00,la Barceloneta,3,Barri,977.56,2019Q1
2019-02-28 00:00:00+00:00,el Camp de l'Arpa del Clot,64,Barri,1754.52,2019Q1
2019-02-28 00:00:00+00:00,Sants-Montjuïc,3,Districte,8475.87,2019Q1
2019-02-28 00:00:00+00:00,el Congrés i els Indians,62,Barri,596.17,2019Q1
2019-02-28 00:00:00+00:00,Torre Baró,54,Barri,175.22,2019Q1
2019-02-28 00:00:00+00:00,Vallcarca i els Penitents,28,Barri,583.55,2019Q1
2019-02-28 00:00:00+00:00,el Turó de la Peira,46,Barri,779.32,2019Q1
2019-02-28 00:00:00+00:00,Nou Barris,8,Districte,9604.53,2019Q1
2019-02-28 00:00:00+00:00,Horta-Guinardó,7,Districte,7530.58,2019Q1
2019-02-28 00:00:00+00:00,l'Antiga Esquerra de l'Eixample,8,Barri,1456.91,2019Q1
2019-02-28 00:00:00+00:00,la Prosperitat,52,Barri,1371.79,2019Q1
2019-02-28 00:00:00+00:00,el Parc i la Llacuna del Poblenou,66,Barri,584.2,2019Q1
2019-03-31 00:00:00+00:00,Sant Antoni,10,Barri,1540.59,2019Q1
2019-03-31 00:00:00+00:00,Diagonal Mar i el Front Marítim del Poblenou,69,Barri,637.12,2019Q1
2019-03-31 00:00:00+00:00,la Maternitat i Sant Ramon,20,Barri,865.67,2019Q1
2019-03-31 00:00:00+00:00,Verdun,51,Barri,750.47,2019Q1
2019-03-31 00:00:00+00:00,Hostafrancs,15,Barri,710.15,2019Q1
2019-03-31 00:00:00+00:00,"Vallvidrera, el Tibidabo i les Planes",22,Barri,92.03,2019Q1
2019-03-31 00:00:00+00:00,Provençals del Poblenou,71,Barri,956.72,2019Q1
2019-03-31 00:00:00+00:00,Can Peguera,47,Barri,110.23,2019Q1
2019-03-31 00:00:00+00:00,Montbau,40,Barri,220.8,2019Q1
2019-03-31 00:00:00+00:00,l'Antiga Esquerra de l'Eixample,8,Barri,1441.23,2019Q1
2019-03-31 00:00:00+00:00,la Marina de Port,13,Barri,1674.29,2019Q1
2019-03-31 00:00:00+00:00,la Trinitat Nova,53,Barri,648.99,2019Q1
2019-03-31 00:00:00+00:00,Ciutat Vella,1,Districte,6547.15,2019Q1
2019-03-31 00:00:00+00:00,Baró de Viver,58,Barri,116.87,2019Q1
