Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,year,Valor
4,Les Corts,19,les Corts,78,4012,2020,1438.0
4,Les Corts,19,les Corts,78,4013,2020,1225.0
4,Les Corts,19,les Corts,78,4014,2020,850.0
4,Les Corts,19,les Corts,78,4015,2020,1913.0
4,Les Corts,19,les Corts,78,4016,2020,1077.0
4,Les Corts,19,les Corts,79,4017,2020,1214.0
4,Les Corts,19,les Corts,79,4018,2020,1550.0
4,Les Corts,19,les Corts,79,4019,2020,1380.0
4,Les Corts,19,les Corts,79,4020,2020,1504.0
4,Les Corts,19,les Corts,79,4021,2020,1331.0
4,Les Corts,19,les Corts,80,4022,2020,1632.0
4,Les Corts,19,les Corts,81,4023,2020,1051.0
4,Les Corts,19,les Corts,81,4024,2020,1047.0
4,Les Corts,19,les Corts,82,4025,2020,1179.0
4,Les Corts,19,les Corts,82,4026,2020,1237.0
4,Les Corts,19,les Corts,82,4027,2020,1332.0
4,Les Corts,19,les Corts,83,4028,2020,1326.0
4,Les Corts,19,les Corts,83,4029,2020,1126.0
4,Les Corts,19,les Corts,83,4030,2020,1849.0
4,Les Corts,19,les Corts,84,4031,2020,1947.0
4,Les Corts,19,les Corts,84,4032,2020,1584.0
4,Les Corts,19,les Corts,84,4033,2020,1156.0
4,Les Corts,19,les Corts,84,4035,2020,1407.0
4,Les Corts,20,la Maternitat i Sant Ramon,85,4036,2020,1718.0
4,Les Corts,20,la Maternitat i Sant Ramon,85,4037,2020,2109.0
4,Les Corts,20,la Maternitat i Sant Ramon,85,4038,2020,1252.0
4,Les Corts,20,la Maternitat i Sant Ramon,85,4039,2020,1203.0
4,Les Corts,20,la Maternitat i Sant Ramon,85,4040,2020,1641.0
4,Les Corts,20,la Maternitat i Sant Ramon,85,4041,2020,1334.0
4,Les Corts,20,la Maternitat i Sant Ramon,85,4042,2020,1759.0
4,Les Corts,20,la Maternitat i Sant Ramon,86,4043,2020,1645.0
4,Les Corts,20,la Maternitat i Sant Ramon,86,4044,2020,1609.0
4,Les Corts,20,la Maternitat i Sant Ramon,86,4045,2020,1416.0
4,Les Corts,20,la Maternitat i Sant Ramon,86,4046,2020,2435.0
4,Les Corts,20,la Maternitat i Sant Ramon,86,4047,2020,1805.0
4,Les Corts,20,la Maternitat i Sant Ramon,87,4048,2020,1510.0
4,Les Corts,20,la Maternitat i Sant Ramon,87,4049,2020,1188.0
4,Les Corts,20,la Maternitat i Sant Ramon,87,4084,2020,1344.0
4,Les Corts,21,Pedralbes,88,4050,2020,2046.0
4,Les Corts,21,Pedralbes,88,4051,2020,1650.0
4,Les Corts,21,Pedralbes,88,4052,2020,2198.0
4,Les Corts,21,Pedralbes,89,4053,2020,1677.0
4,Les Corts,21,Pedralbes,89,4054,2020,1034.0
4,Les Corts,21,Pedralbes,90,4055,2020,1534.0
4,Les Corts,21,Pedralbes,90,4056,2020,1797.0
5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",91,5001,2020,1762.0
5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",92,5002,2020,1585.0
5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",92,5003,2020,1363.0
5,Sarrià-Sant Gervasi,23,Sarrià,93,5004,2020,1111.0
5,Sarrià-Sant Gervasi,23,Sarrià,93,5005,2020,1266.0
5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,2020,1838.0
5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,2020,1795.0
5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,2020,1694.0
5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,2020,1723.0
5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,2020,1603.0
5,Sarrià-Sant Gervasi,23,Sarrià,95,5011,2020,1409.0
5,Sarrià-Sant Gervasi,23,Sarrià,95,5012,2020,1375.0
5,Sarrià-Sant Gervasi,23,Sarrià,95,5013,2020,1701.0
5,Sarrià-Sant Gervasi,23,Sarrià,96,5014,2020,1602.0
5,Sarrià-Sant Gervasi,23,Sarrià,96,5015,2020,1614.0
5,Sarrià-Sant Gervasi,23,Sarrià,96,5016,2020,1946.0
5,Sarrià-Sant Gervasi,23,Sarrià,96,5017,2020,1582.0
5,Sarrià-Sant Gervasi,23,Sarrià,96,5018,2020,1277.0
5,Sarrià-Sant Gervasi,23,Sarrià,96,5019,2020,1706.0
5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5020,2020,1157.0
5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5021,2020,1349.0
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5022,2020,1778.0
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5023,2020,1468.0
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5024,2020,1948.0
5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5025,2020,1317.0
5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5026,2020,1445.0
5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5027,2020,1412.0
5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5028,2020,1684.0
5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5029,2020,1666.0
5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5030,2020,1420.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,100,5031,2020,1681.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,100,5032,2020,1847.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,101,5033,2020,1384.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,101,5034,2020,1345.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5035,2020,1080.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5036,2020,1744.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5037,2020,1442.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5038,2020,1359.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5039,2020,1519.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5040,2020,1437.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5041,2020,1933.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5042,2020,1318.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5043,2020,1473.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5044,2020,1355.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5045,2020,1641.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5046,2020,1150.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5047,2020,1270.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,2020,1267.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,2020,1689.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,2020,1651.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,2020,1620.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,2020,1474.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,2020,1483.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5054,2020,1053.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5055,2020,1436.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5056,2020,1203.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5057,2020,1695.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5058,2020,1571.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5059,2020,1566.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5060,2020,1173.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5061,2020,1479.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5062,2020,1628.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5063,2020,1626.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5064,2020,1611.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5065,2020,1717.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,108,5066,2020,1319.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,108,5067,2020,1302.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,108,5068,2020,1509.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,108,5069,2020,1751.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,109,5070,2020,1459.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,109,5071,2020,1646.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,109,5072,2020,1778.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,109,5073,2020,1626.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,109,5074,2020,1696.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,110,5075,2020,1862.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,110,5076,2020,1418.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,110,5077,2020,1476.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,110,5078,2020,2153.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,110,5079,2020,1306.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5080,2020,1435.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5081,2020,1601.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5082,2020,1672.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5083,2020,1269.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5084,2020,1337.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5085,2020,1336.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5086,2020,1354.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5087,2020,1568.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5088,2020,1819.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5089,2020,1771.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5090,2020,1943.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5091,2020,1576.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5092,2020,1630.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5093,2020,1131.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5094,2020,2778.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5095,2020,1695.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5096,2020,1145.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5097,2020,1693.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5098,2020,1587.0
6,Gràcia,28,Vallcarca i els Penitents,114,6001,2020,1174.0
6,Gràcia,28,Vallcarca i els Penitents,114,6002,2020,1488.0
6,Gràcia,28,Vallcarca i els Penitents,114,6003,2020,2333.0
6,Gràcia,28,Vallcarca i els Penitents,114,6004,2020,1445.0
6,Gràcia,28,Vallcarca i els Penitents,115,6006,2020,1054.0
6,Gràcia,28,Vallcarca i els Penitents,115,6007,2020,1992.0
6,Gràcia,28,Vallcarca i els Penitents,115,6008,2020,2035.0
6,Gràcia,28,Vallcarca i els Penitents,116,6009,2020,1298.0
6,Gràcia,28,Vallcarca i els Penitents,116,6010,2020,1067.0
6,Gràcia,28,Vallcarca i els Penitents,117,6011,2020,1302.0
6,Gràcia,28,Vallcarca i els Penitents,117,6012,2020,1160.0
6,Gràcia,29,el Coll,118,6013,2020,1785.0
6,Gràcia,29,el Coll,118,6014,2020,1432.0
6,Gràcia,29,el Coll,118,6015,2020,1425.0
6,Gràcia,29,el Coll,118,6016,2020,1588.0
6,Gràcia,29,el Coll,118,6017,2020,1387.0
6,Gràcia,30,la Salut,119,6018,2020,1317.0
6,Gràcia,30,la Salut,119,6019,2020,1506.0
6,Gràcia,30,la Salut,119,6020,2020,1176.0
6,Gràcia,30,la Salut,119,6021,2020,1372.0
6,Gràcia,30,la Salut,120,6022,2020,1392.0
6,Gràcia,30,la Salut,120,6023,2020,1305.0
6,Gràcia,30,la Salut,120,6024,2020,1740.0
6,Gràcia,30,la Salut,120,6025,2020,1420.0
6,Gràcia,30,la Salut,120,6026,2020,1022.0
6,Gràcia,30,la Salut,120,6027,2020,1228.0
6,Gràcia,31,la Vila de Gràcia,121,6028,2020,1346.0
6,Gràcia,31,la Vila de Gràcia,121,6029,2020,1296.0
6,Gràcia,31,la Vila de Gràcia,121,6030,2020,1338.0
6,Gràcia,31,la Vila de Gràcia,121,6031,2020,1106.0
6,Gràcia,31,la Vila de Gràcia,121,6032,2020,1167.0
6,Gràcia,31,la Vila de Gràcia,122,6033,2020,1330.0
6,Gràcia,31,la Vila de Gràcia,122,6034,2020,1232.0
6,Gràcia,31,la Vila de Gràcia,122,6035,2020,1081.0
6,Gràcia,31,la Vila de Gràcia,122,6036,2020,1493.0
6,Gràcia,31,la Vila de Gràcia,123,6037,2020,1134.0
6,Gràcia,31,la Vila de Gràcia,123,6038,2020,1507.0
6,Gràcia,31,la Vila de Gràcia,123,6039,2020,1603.0
6,Gràcia,31,la Vila de Gràcia,124,6040,2020,1675.0
6,Gràcia,31,la Vila de Gràcia,124,6041,2020,1763.0
6,Gràcia,31,la Vila de Gràcia,124,6042,2020,1736.0
6,Gràcia,31,la Vila de Gràcia,125,6043,2020,1279.0
6,Gràcia,31,la Vila de Gràcia,125,6044,2020,1623.0
6,Gràcia,31,la Vila de Gràcia,126,6045,2020,1295.0
6,Gràcia,31,la Vila de Gràcia,126,6046,2020,1162.0
6,Gràcia,31,la Vila de Gràcia,126,6047,2020,1265.0
6,Gràcia,31,la Vila de Gràcia,126,6048,2020,1404.0
6,Gràcia,31,la Vila de Gràcia,127,6049,2020,1183.0
6,Gràcia,31,la Vila de Gràcia,127,6050,2020,1320.0
6,Gràcia,31,la Vila de Gràcia,127,6051,2020,1247.0
6,Gràcia,31,la Vila de Gràcia,128,6052,2020,1530.0
6,Gràcia,31,la Vila de Gràcia,128,6053,2020,1510.0
6,Gràcia,31,la Vila de Gràcia,128,6054,2020,1650.0
6,Gràcia,31,la Vila de Gràcia,129,6055,2020,1487.0
6,Gràcia,31,la Vila de Gràcia,129,6056,2020,1567.0
6,Gràcia,31,la Vila de Gràcia,129,6057,2020,1511.0
6,Gràcia,31,la Vila de Gràcia,129,6058,2020,1691.0
6,Gràcia,31,la Vila de Gràcia,129,6059,2020,1545.0
6,Gràcia,31,la Vila de Gràcia,130,6060,2020,1798.0
6,Gràcia,31,la Vila de Gràcia,130,6061,2020,1313.0
6,Gràcia,31,la Vila de Gràcia,130,6062,2020,1222.0
6,Gràcia,31,la Vila de Gràcia,130,6063,2020,1517.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6064,2020,1901.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6065,2020,1196.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6066,2020,981.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6067,2020,1776.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6068,2020,1597.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6069,2020,1065.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6070,2020,1885.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6071,2020,1070.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6072,2020,1628.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6073,2020,1363.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6074,2020,1127.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6075,2020,1084.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6076,2020,1301.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6077,2020,1217.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6078,2020,1333.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6079,2020,1121.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6080,2020,1193.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6081,2020,1326.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6082,2020,2608.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6083,2020,1740.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6084,2020,1552.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6085,2020,1287.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6086,2020,990.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6087,2020,1891.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6088,2020,1251.0
7,Horta-Guinardó,33,el Baix Guinardó,135,7001,2020,1597.0
7,Horta-Guinardó,33,el Baix Guinardó,135,7002,2020,1165.0
7,Horta-Guinardó,33,el Baix Guinardó,135,7003,2020,1319.0
7,Horta-Guinardó,33,el Baix Guinardó,135,7004,2020,1549.0
7,Horta-Guinardó,33,el Baix Guinardó,135,7005,2020,1489.0
7,Horta-Guinardó,33,el Baix Guinardó,135,7006,2020,957.0
7,Horta-Guinardó,33,el Baix Guinardó,135,7007,2020,1448.0
7,Horta-Guinardó,33,el Baix Guinardó,135,7008,2020,1456.0
7,Horta-Guinardó,33,el Baix Guinardó,136,7009,2020,1187.0
7,Horta-Guinardó,33,el Baix Guinardó,136,7010,2020,1359.0
7,Horta-Guinardó,33,el Baix Guinardó,136,7011,2020,1180.0
7,Horta-Guinardó,33,el Baix Guinardó,136,7012,2020,1575.0
7,Horta-Guinardó,33,el Baix Guinardó,136,7013,2020,1219.0
7,Horta-Guinardó,33,el Baix Guinardó,137,7014,2020,891.0
7,Horta-Guinardó,33,el Baix Guinardó,137,7015,2020,1427.0
7,Horta-Guinardó,33,el Baix Guinardó,137,7016,2020,1367.0
7,Horta-Guinardó,33,el Baix Guinardó,137,7017,2020,1783.0
7,Horta-Guinardó,33,el Baix Guinardó,137,7018,2020,1723.0
7,Horta-Guinardó,33,el Baix Guinardó,137,7019,2020,1489.0
7,Horta-Guinardó,34,Can Baró,138,7020,2020,1736.0
7,Horta-Guinardó,34,Can Baró,138,7021,2020,1059.0
7,Horta-Guinardó,34,Can Baró,138,7022,2020,1142.0
7,Horta-Guinardó,34,Can Baró,138,7023,2020,1320.0
7,Horta-Guinardó,34,Can Baró,138,7024,2020,1498.0
7,Horta-Guinardó,34,Can Baró,138,7025,2020,1468.0
7,Horta-Guinardó,34,Can Baró,138,7026,2020,1108.0
7,Horta-Guinardó,35,el Guinardó,139,7027,2020,2154.0
7,Horta-Guinardó,35,el Guinardó,139,7028,2020,1459.0
7,Horta-Guinardó,35,el Guinardó,139,7029,2020,1297.0
7,Horta-Guinardó,35,el Guinardó,139,7030,2020,1405.0
7,Horta-Guinardó,35,el Guinardó,140,7031,2020,1624.0
7,Horta-Guinardó,35,el Guinardó,140,7032,2020,1470.0
7,Horta-Guinardó,35,el Guinardó,140,7033,2020,1461.0
7,Horta-Guinardó,35,el Guinardó,140,7034,2020,1892.0
7,Horta-Guinardó,35,el Guinardó,140,7035,2020,1781.0
7,Horta-Guinardó,35,el Guinardó,140,7036,2020,1433.0
7,Horta-Guinardó,35,el Guinardó,140,7037,2020,1536.0
7,Horta-Guinardó,35,el Guinardó,140,7038,2020,1278.0
7,Horta-Guinardó,35,el Guinardó,141,7039,2020,1635.0
7,Horta-Guinardó,35,el Guinardó,141,7040,2020,1480.0
7,Horta-Guinardó,35,el Guinardó,141,7041,2020,1377.0
7,Horta-Guinardó,35,el Guinardó,142,7042,2020,1504.0
7,Horta-Guinardó,35,el Guinardó,142,7043,2020,1402.0
7,Horta-Guinardó,35,el Guinardó,142,7044,2020,1294.0
7,Horta-Guinardó,35,el Guinardó,142,7045,2020,1614.0
7,Horta-Guinardó,35,el Guinardó,142,7046,2020,1451.0
7,Horta-Guinardó,35,el Guinardó,143,7047,2020,1476.0
7,Horta-Guinardó,35,el Guinardó,143,7048,2020,1330.0
7,Horta-Guinardó,35,el Guinardó,143,7049,2020,1223.0
7,Horta-Guinardó,35,el Guinardó,143,7050,2020,1203.0
7,Horta-Guinardó,35,el Guinardó,143,7051,2020,1805.0
7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,2020,1270.0
7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,2020,1482.0
7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,2020,1575.0
7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,2020,1200.0
7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,2020,1196.0
7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,2020,1432.0
7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,2020,1389.0
7,Horta-Guinardó,37,el Carmel,146,7059,2020,1343.0
7,Horta-Guinardó,37,el Carmel,146,7060,2020,1865.0
7,Horta-Guinardó,37,el Carmel,147,7061,2020,1215.0
7,Horta-Guinardó,37,el Carmel,147,7062,2020,1355.0
7,Horta-Guinardó,37,el Carmel,147,7063,2020,1469.0
7,Horta-Guinardó,37,el Carmel,147,7064,2020,1693.0
7,Horta-Guinardó,37,el Carmel,147,7065,2020,1727.0
7,Horta-Guinardó,37,el Carmel,147,7066,2020,1852.0
7,Horta-Guinardó,37,el Carmel,147,7067,2020,1549.0
7,Horta-Guinardó,37,el Carmel,147,7068,2020,1316.0
7,Horta-Guinardó,37,el Carmel,147,7069,2020,1420.0
7,Horta-Guinardó,37,el Carmel,147,7070,2020,1459.0
7,Horta-Guinardó,37,el Carmel,148,7071,2020,1342.0
7,Horta-Guinardó,37,el Carmel,148,7072,2020,1406.0
7,Horta-Guinardó,37,el Carmel,148,7073,2020,1144.0
7,Horta-Guinardó,37,el Carmel,148,7074,2020,1693.0
7,Horta-Guinardó,37,el Carmel,148,7075,2020,1229.0
7,Horta-Guinardó,37,el Carmel,148,7076,2020,1374.0
7,Horta-Guinardó,37,el Carmel,148,7077,2020,1348.0
7,Horta-Guinardó,37,el Carmel,148,7078,2020,1422.0
7,Horta-Guinardó,37,el Carmel,148,7079,2020,1480.0
7,Horta-Guinardó,37,el Carmel,148,7080,2020,1811.0
7,Horta-Guinardó,38,la Teixonera,149,7081,2020,1976.0
7,Horta-Guinardó,38,la Teixonera,149,7082,2020,1296.0
7,Horta-Guinardó,38,la Teixonera,149,7083,2020,1327.0
7,Horta-Guinardó,38,la Teixonera,149,7084,2020,1343.0
7,Horta-Guinardó,38,la Teixonera,149,7085,2020,1265.0
7,Horta-Guinardó,38,la Teixonera,149,7086,2020,1466.0
7,Horta-Guinardó,38,la Teixonera,149,7087,2020,1604.0
7,Horta-Guinardó,38,la Teixonera,149,7088,2020,1650.0
7,Horta-Guinardó,39,Sant Genís dels Agudells,150,7089,2020,1367.0
7,Horta-Guinardó,39,Sant Genís dels Agudells,150,7090,2020,1459.0
7,Horta-Guinardó,39,Sant Genís dels Agudells,150,7091,2020,1233.0
7,Horta-Guinardó,39,Sant Genís dels Agudells,150,7092,2020,1562.0
7,Horta-Guinardó,43,Horta,156,7122,2020,1336.0
7,Horta-Guinardó,39,Sant Genís dels Agudells,150,7093,2020,1769.0
7,Horta-Guinardó,40,Montbau,151,7094,2020,1266.0
7,Horta-Guinardó,40,Montbau,151,7095,2020,1549.0
7,Horta-Guinardó,40,Montbau,151,7096,2020,1462.0
7,Horta-Guinardó,40,Montbau,151,7097,2020,895.0
7,Horta-Guinardó,41,la Vall d'Hebron,152,7098,2020,2211.0
7,Horta-Guinardó,41,la Vall d'Hebron,152,7099,2020,1022.0
7,Horta-Guinardó,41,la Vall d'Hebron,152,7100,2020,1223.0
7,Horta-Guinardó,41,la Vall d'Hebron,152,7101,2020,1430.0
7,Horta-Guinardó,42,la Clota,153,7102,2020,709.0
7,Horta-Guinardó,43,Horta,154,7103,2020,1644.0
7,Horta-Guinardó,43,Horta,154,7104,2020,1584.0
7,Horta-Guinardó,43,Horta,154,7105,2020,1057.0
7,Horta-Guinardó,43,Horta,154,7106,2020,1199.0
7,Horta-Guinardó,43,Horta,154,7107,2020,1204.0
7,Horta-Guinardó,43,Horta,154,7108,2020,1243.0
7,Horta-Guinardó,43,Horta,154,7109,2020,1645.0
7,Horta-Guinardó,43,Horta,154,7110,2020,1059.0
7,Horta-Guinardó,43,Horta,154,7111,2020,923.0
7,Horta-Guinardó,43,Horta,155,7112,2020,1295.0
7,Horta-Guinardó,43,Horta,155,7113,2020,1227.0
7,Horta-Guinardó,43,Horta,155,7114,2020,1210.0
7,Horta-Guinardó,43,Horta,155,7115,2020,1054.0
7,Horta-Guinardó,43,Horta,155,7116,2020,1510.0
7,Horta-Guinardó,43,Horta,155,7117,2020,2734.0
7,Horta-Guinardó,43,Horta,155,7118,2020,1280.0
7,Horta-Guinardó,43,Horta,156,7119,2020,1274.0
7,Horta-Guinardó,43,Horta,156,7120,2020,1274.0
7,Horta-Guinardó,43,Horta,156,7121,2020,1187.0
7,Horta-Guinardó,43,Horta,156,7123,2020,1424.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,157,8001,2020,1252.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,157,8002,2020,1277.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,157,8003,2020,1249.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,157,8004,2020,1443.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,157,8005,2020,1163.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,157,8006,2020,1589.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,157,8007,2020,1203.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,157,8008,2020,1660.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,158,8009,2020,1752.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,159,8010,2020,1105.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,159,8011,2020,1200.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,159,8012,2020,1339.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,159,8013,2020,1184.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,159,8014,2020,1309.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,160,8015,2020,1452.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,160,8016,2020,1166.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,160,8017,2020,1370.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,160,8018,2020,1551.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,160,8019,2020,1819.0
8,Nou Barris,45,Porta,161,8020,2020,1406.0
8,Nou Barris,45,Porta,161,8021,2020,1499.0
8,Nou Barris,45,Porta,161,8022,2020,1278.0
